101,1134,7
101,1139,5
101,1141,12
101,1153,5
101,1159,15
101,1164,6
101,1173,15
101,1199,6
101,1200,5
101,1210,8
101,1211,7
101,1217,5
101,1223,10
101,1225,15
101,1231,9
101,1236,9
101,1250,12
101,1254,13
101,1255,23
101,1258,5
101,1261,26
101,1263,12
101,1264,17
101,1269,15
101,1270,9
101,1292,6
101,1303,23
101,1304,14
101,1306,12
101,1308,6
101,1319,19
101,1320,16
101,1322,19
101,1326,9
101,1327,18
101,1333,11
101,1338,7
101,1339,9
101,1344,17
101,1352,11
101,1357,6
101,1371,7
101,1386,9
101,1393,6
101,1404,6
101,1422,6
101,1451,5
101,1459,6
101,1485,21
101,1515,8
101,1519,5
101,1545,7
101,1555,9
101,1606,5
101,1616,7
101,1618,5
101,1619,13
101,1622,5
101,1627,5
101,1638,7
101,1639,7
101,1640,18
101,1643,8
101,1645,7
101,1654,9
101,1665,16
101,1670,5
101,1702,11
101,1737,7
101,1746,5
101,1753,5
101,1756,6
101,1769,5
101,1806,8
101,1817,5
101,1828,10
101,1840,7
101,1847,9
101,1893,13
101,1903,7
101,1908,6
101,1928,6
101,1955,9
101,1972,12
101,1982,6
101,2006,5
101,2035,5
101,2043,5
101,2044,12
101,2066,10
101,2091,5
101,2100,8
101,2162,9
101,2167,5
101,2199,9
101,2209,5
101,2239,7
101,2257,9
101,2265,5
101,2324,9
101,2329,12
101,2333,10
101,2368,7
101,2425,7
101,2488,6
101,2521,7
101,2552,6
101,2583,5
101,2593,5
101,2603,7
101,2626,5
101,2635,7
101,2654,8
101,2658,8
101,2694,6
101,2701,15
101,2711,5
101,2715,6
101,2728,7
101,2772,11
101,2779,15
101,2780,6
101,2782,5
101,2786,7
101,2811,7
101,2822,13
101,2835,5
101,2848,5
101,2856,5
101,2866,11
101,3004,7
101,3125,5
101,3127,6
101,3155,11
101,3176,10
101,3179,7
101,3215,5
101,3219,5
101,3307,5
101,3311,8
101,3475,6
101,3792,6
101,4110,5
101,4208,6
101,4340,6
101,4532,6
101,4583,5
101,4933,5
101,5303,5
102,109,5
102,115,18
102,118,8
102,120,13
102,126,11
102,127,6
102,135,9
102,137,23
102,139,6
102,151,7
102,152,10
102,160,10
102,169,6
102,177,7
102,179,14
102,180,6
102,181,12
102,187,5
102,188,5
102,197,5
102,199,5
102,205,17
102,207,9
102,212,36
102,223,8
102,224,16
102,226,6
102,230,7
102,240,15
102,249,8
102,261,7
102,262,11
102,263,6
102,265,10
102,267,20
102,273,26
102,287,8
102,288,16
102,291,5
102,292,10
102,293,6
102,294,17
102,296,16
102,304,23
102,307,8
102,310,11
102,316,19
102,318,8
102,321,7
102,323,8
102,333,31
102,334,5
102,336,9
102,338,5
102,341,13
102,344,9
102,345,6
102,346,8
102,350,20
102,351,7
102,352,7
102,354,7
102,357,18
102,358,8
102,369,6
102,376,18
102,377,17
102,380,10
102,381,8
102,388,8
102,399,13
102,403,15
102,416,11
102,418,7
102,424,15
102,427,26
102,428,5
102,430,12
102,435,13
102,438,7
102,439,5
102,442,7
102,448,5
102,458,22
102,462,6
102,465,11
102,469,5
102,471,19
102,476,8
102,485,5
102,495,11
102,498,10
102,513,25
102,529,8
102,531,7
102,546,9
102,547,5
102,553,5
102,560,5
102,566,6
102,583,17
102,591,8
102,599,7
102,600,7
102,603,7
102,606,7
102,607,17
102,618,5
102,624,5
102,626,23
102,641,10
102,651,12
102,652,13
102,654,7
102,658,24
102,661,7
102,664,14
102,666,9
102,674,18
102,679,10
102,687,8
102,690,7
102,691,22
102,696,6
102,704,14
102,719,16
102,739,5
102,759,5
102,774,27
102,792,8
102,793,6
102,801,5
102,807,11
102,814,21
102,823,13
102,841,14
102,852,21
102,863,11
102,868,9
102,877,7
102,889,5
102,890,7
102,893,24
102,895,14
102,900,5
102,912,5
102,957,8
102,969,9
102,974,9
102,987,7
102,996,12
102,1003,14
102,1015,7
102,1017,28
102,1022,5
102,1029,6
102,1046,9
102,1070,6
102,1080,5
102,1083,5
102,1093,16
102,1095,9
102,1097,6
102,1100,8
102,1112,11
102,1116,5
102,1134,13
102,1137,5
102,1141,6
102,1164,8
102,1173,9
102,1174,5
102,1210,8
102,1223,15
102,1225,6
102,1230,5
102,1231,7
102,1236,9
102,1240,6
102,1250,11
102,1254,6
102,1255,18
102,1261,9
102,1263,15
102,1264,5
102,1268,11
102,1269,23
102,1270,10
102,1278,7
102,1283,5
102,1303,19
102,1306,9
102,1320,13
102,1322,11
102,1327,8
102,1339,5
102,1344,5
102,1352,9
102,1422,15
102,1425,8
102,1482,6
102,1485,11
102,1515,16
102,1519,9
102,1555,5
102,1586,5
102,1619,5
102,1622,5
102,1627,8
102,1632,11
102,1640,9
102,1643,8
102,1654,18
102,1665,24
102,1702,13
102,1721,9
102,1737,5
102,1738,11
102,1741,5
102,1746,7
102,1786,5
102,1808,10
102,1828,9
102,1840,6
102,1847,11
102,1893,6
102,1903,8
102,1908,6
102,1928,7
102,1953,10
102,1955,7
102,1972,9
102,1982,12
102,1995,5
102,2006,18
102,2037,5
102,2066,15
102,2087,6
102,2100,8
102,2130,6
102,2147,10
102,2162,5
102,2167,12
102,2180,7
102,2199,13
102,2202,10
102,2209,11
102,2218,5
102,2265,5
102,2324,14
102,2327,5
102,2329,11
102,2333,14
102,2341,8
102,2343,5
102,2414,7
102,2425,5
102,2457,22
102,2488,8
102,2632,8
102,2654,6
102,2658,8
102,2694,11
102,2701,20
102,2728,11
102,2770,5
102,2779,8
102,2786,14
102,2822,18
102,2835,10
102,2852,6
102,2856,14
102,2866,19
102,2939,5
102,2958,5
102,2965,5
102,3004,8
102,3055,7
102,3080,5
102,3108,8
102,3122,7
102,3127,10
102,3155,15
102,3176,8
102,3202,8
102,3203,5
102,3208,8
102,3219,7
102,3221,9
102,3227,6
102,3308,7
102,3311,9
102,3339,7
102,3399,6
102,3475,5
102,3762,5
102,3777,8
102,3821,5
102,3922,6
102,3951,13
102,4019,7
102,4122,13
102,4162,6
102,4208,9
102,4340,10
102,4499,6
102,4522,13
102,4532,5
102,4586,5
102,4638,5
102,4641,8
102,4703,6
102,4704,5
102,4846,7
102,4933,6
102,4948,12
102,4994,5
102,5058,7
102,5181,8
102,5273,5
102,5594,7
102,6169,5
102,6591,5
102,6661,5
106,276,21
106,2301,10
107,128,8
107,148,11
107,214,6
107,253,7
107,528,5
107,575,5
107,593,7
107,607,5
107,610,8
107,648,8
107,692,9
107,739,5
107,741,10
107,749,8
107,754,6
107,799,7
107,952,6
107,964,5
107,971,5
107,1253,7
107,1616,5
107,2031,7
107,4347,5
107,4394,5
107,8181,6
108,227,6
109,110,18
109,113,6
109,115,55
109,118,5
109,120,17
109,124,10
109,126,9
109,127,11
109,129,31
109,130,14
109,131,12
109,135,7
109,137,30
109,138,34
109,139,24
109,143,10
109,148,5
109,151,45
109,152,5
109,159,8
109,160,36
109,164,9
109,165,6
109,169,6
109,177,6
109,179,14
109,180,25
109,181,17
109,185,20
109,187,23
109,188,8
109,193,5
109,194,38
109,197,33
109,199,14
109,200,7
109,202,21
109,205,8
109,206,5
109,207,7
109,209,6
109,211,7
109,212,74
109,217,41
109,218,9
109,223,22
109,224,85
109,226,11
109,227,6
109,230,36
109,234,6
109,243,28
109,247,5
109,255,5
109,256,7
109,258,33
109,261,37
109,262,69
109,263,22
109,265,5
109,266,6
109,267,36
109,268,13
109,272,6
109,273,53
109,277,21
109,278,10
109,281,8
109,285,43
109,287,63
109,288,34
109,291,23
109,292,8
109,293,7
109,294,50
109,295,5
109,296,39
109,299,30
109,304,20
109,307,33
109,310,10
109,313,13
109,315,12
109,316,44
109,318,28
109,321,16
109,322,5
109,323,34
109,329,6
109,330,7
109,332,6
109,333,87
109,334,36
109,336,38
109,338,5
109,339,8
109,340,23
109,341,8
109,342,45
109,344,33
109,346,7
109,348,6
109,349,13
109,350,46
109,351,22
109,352,42
109,354,8
109,357,9
109,358,15
109,360,23
109,364,12
109,368,11
109,376,41
109,377,24
109,380,17
109,381,8
109,384,5
109,386,6
109,388,23
109,392,8
109,395,5
109,397,5
109,399,24
109,403,53
109,408,18
109,416,9
109,418,9
109,420,5
109,424,30
109,427,17
109,428,42
109,430,38
109,434,32
109,435,41
109,438,26
109,439,8
109,442,52
109,447,22
109,448,12
109,453,7
109,458,32
109,459,12
109,462,6
109,465,13
109,469,8
109,471,64
109,476,22
109,480,48
109,482,5
109,485,11
109,489,24
109,490,68
109,495,7
109,497,15
109,498,42
109,513,100
109,519,10
109,522,10
109,523,31
109,529,15
109,543,19
109,546,18
109,547,17
109,553,24
109,560,14
109,564,5
109,566,24
109,583,35
109,584,42
109,591,8
109,595,11
109,597,7
109,600,12
109,601,10
109,606,6
109,607,47
109,608,16
109,618,23
109,624,6
109,626,56
109,632,23
109,641,18
109,642,7
109,643,9
109,644,6
109,645,15
109,648,6
109,651,14
109,652,48
109,654,9
109,657,5
109,658,100
109,661,6
109,664,30
109,666,15
109,674,40
109,675,5
109,679,16
109,689,5
109,690,7
109,691,42
109,694,10
109,695,7
109,696,8
109,697,37
109,698,16
109,703,31
109,704,15
109,712,16
109,719,30
109,722,5
109,729,9
109,731,36
109,732,11
109,733,12
109,739,16
109,752,25
109,756,12
109,758,11
109,759,27
109,764,5
109,770,17
109,771,37
109,774,79
109,792,7
109,793,40
109,797,6
109,801,16
109,807,16
109,812,5
109,814,47
109,820,9
109,823,47
109,825,17
109,837,22
109,839,7
109,841,20
109,842,18
109,851,16
109,852,50
109,854,18
109,863,38
109,868,40
109,871,6
109,874,26
109,878,7
109,880,20
109,881,10
109,889,6
109,890,9
109,893,65
109,895,50
109,904,25
109,914,5
109,926,6
109,938,16
109,940,5
109,942,5
109,944,7
109,947,9
109,948,6
109,954,9
109,957,16
109,969,9
109,974,28
109,976,31
109,981,37
109,987,8
109,994,13
109,995,9
109,996,13
109,1003,19
109,1010,7
109,1012,32
109,1013,18
109,1015,27
109,1017,31
109,1022,20
109,1024,7
109,1029,12
109,1031,8
109,1033,16
109,1046,11
109,1050,5
109,1052,13
109,1055,5
109,1066,5
109,1067,10
109,1070,11
109,1076,5
109,1080,29
109,1083,8
109,1084,16
109,1087,6
109,1093,21
109,1095,38
109,1097,8
109,1100,32
109,1101,5
109,1106,8
109,1108,8
109,1112,10
109,1116,30
109,1125,6
109,1134,30
109,1137,6
109,1138,12
109,1141,19
109,1153,13
109,1158,5
109,1159,25
109,1164,21
109,1166,16
109,1173,33
109,1186,8
109,1189,6
109,1193,8
109,1194,6
109,1199,10
109,1200,5
109,1201,6
109,1208,14
109,1210,12
109,1211,22
109,1217,6
109,1223,17
109,1225,21
109,1227,9
109,1230,12
109,1231,21
109,1235,7
109,1236,9
109,1238,15
109,1239,5
109,1240,6
109,1247,11
109,1250,23
109,1253,5
109,1254,15
109,1255,47
109,1258,21
109,1261,57
109,1262,5
109,1263,20
109,1264,31
109,1268,12
109,1269,24
109,1270,19
109,1272,5
109,1292,9
109,1303,46
109,1304,17
109,1306,33
109,1319,20
109,1320,10
109,1322,28
109,1326,11
109,1327,28
109,1333,9
109,1338,9
109,1339,16
109,1344,26
109,1346,8
109,1352,22
109,1357,6
109,1358,8
109,1367,8
109,1371,9
109,1378,6
109,1384,13
109,1386,12
109,1387,6
109,1393,12
109,1404,6
109,1417,5
109,1421,7
109,1422,7
109,1424,5
109,1451,11
109,1459,6
109,1466,10
109,1482,5
109,1485,45
109,1487,7
109,1492,19
109,1500,9
109,1507,10
109,1513,5
109,1515,39
109,1517,6
109,1519,13
109,1523,5
109,1525,14
109,1545,17
109,1553,12
109,1554,8
109,1555,22
109,1583,8
109,1586,10
109,1588,13
109,1592,6
109,1595,5
109,1602,5
109,1616,22
109,1618,6
109,1619,44
109,1622,6
109,1627,12
109,1632,11
109,1638,7
109,1639,5
109,1640,15
109,1643,22
109,1645,24
109,1654,29
109,1665,32
109,1670,7
109,1702,31
109,1706,6
109,1721,13
109,1730,7
109,1737,5
109,1742,5
109,1753,5
109,1756,23
109,1769,12
109,1785,5
109,1786,10
109,1799,7
109,1806,29
109,1809,5
109,1816,8
109,1817,9
109,1828,13
109,1831,7
109,1840,12
109,1847,26
109,1852,16
109,1859,6
109,1872,5
109,1873,5
109,1893,30
109,1903,7
109,1908,12
109,1910,9
109,1919,10
109,1928,7
109,1944,8
109,1952,5
109,1955,12
109,1972,12
109,1973,9
109,1982,19
109,2006,21
109,2026,5
109,2030,6
109,2035,5
109,2043,10
109,2044,6
109,2064,11
109,2065,6
109,2066,12
109,2077,9
109,2085,8
109,2087,10
109,2089,20
109,2091,5
109,2100,13
109,2130,10
109,2146,5
109,2147,7
109,2159,5
109,2162,7
109,2165,6
109,2180,6
109,2199,5
109,2202,6
109,2209,13
109,2231,6
109,2234,5
109,2236,7
109,2239,17
109,2257,20
109,2265,8
109,2275,6
109,2302,9
109,2324,12
109,2327,14
109,2329,12
109,2333,18
109,2341,10
109,2351,5
109,2366,5
109,2368,8
109,2397,11
109,2410,8
109,2425,15
109,2430,10
109,2457,11
109,2488,9
109,2521,8
109,2549,5
109,2550,6
109,2552,7
109,2585,6
109,2593,9
109,2603,6
109,2607,13
109,2617,8
109,2625,8
109,2626,7
109,2635,21
109,2654,20
109,2694,8
109,2699,6
109,2701,23
109,2711,7
109,2715,11
109,2725,7
109,2770,12
109,2772,6
109,2778,5
109,2779,10
109,2780,5
109,2785,7
109,2786,13
109,2792,17
109,2811,19
109,2816,7
109,2822,20
109,2835,7
109,2848,10
109,2856,20
109,2862,10
109,2866,21
109,2914,10
109,2939,7
109,2965,11
109,2971,7
109,2977,7
109,2978,5
109,2983,5
109,3004,14
109,3016,11
109,3055,8
109,3078,10
109,3125,10
109,3127,11
109,3155,7
109,3176,23
109,3180,7
109,3215,11
109,3219,9
109,3221,7
109,3287,14
109,3307,5
109,3308,6
109,3311,30
109,3317,6
109,3337,5
109,3343,5
109,3344,9
109,3366,5
109,3410,5
109,3454,6
109,3475,17
109,3618,5
109,3627,8
109,3730,6
109,3731,7
109,3764,9
109,3780,5
109,3792,7
109,3806,8
109,3821,8
109,3823,5
109,3879,14
109,3902,5
109,3922,6
109,3951,8
109,4007,5
109,4012,6
109,4019,12
109,4109,8
109,4110,5
109,4122,18
109,4208,5
109,4255,5
109,4261,5
109,4285,15
109,4372,8
109,4432,9
109,4473,8
109,4522,9
109,4532,7
109,4583,6
109,4646,7
109,4700,5
109,4948,10
109,5058,5
109,5441,5
109,5470,10
109,5995,5
109,6606,5
109,6724,6
109,7428,5
110,115,24
110,126,6
110,129,8
110,130,9
110,131,5
110,135,5
110,137,9
110,138,7
110,139,18
110,151,14
110,160,11
110,165,11
110,179,8
110,180,15
110,181,12
110,185,7
110,188,6
110,194,13
110,197,8
110,202,6
110,205,10
110,207,5
110,212,29
110,217,16
110,223,10
110,224,23
110,226,5
110,230,15
110,240,6
110,243,16
110,247,7
110,258,12
110,261,9
110,262,26
110,263,14
110,265,6
110,267,25
110,268,6
110,272,6
110,273,23
110,281,12
110,285,10
110,287,26
110,288,13
110,291,9
110,293,6
110,294,22
110,296,18
110,299,9
110,304,10
110,307,21
110,310,10
110,316,19
110,318,5
110,321,5
110,323,15
110,329,5
110,333,28
110,334,18
110,336,14
110,340,7
110,341,5
110,342,17
110,344,8
110,345,5
110,346,5
110,350,19
110,351,10
110,352,12
110,357,7
110,360,8
110,376,25
110,377,13
110,388,18
110,392,5
110,399,17
110,403,20
110,408,8
110,416,5
110,418,5
110,424,23
110,427,13
110,428,13
110,430,20
110,434,6
110,435,17
110,438,12
110,442,17
110,447,9
110,448,5
110,458,16
110,462,6
110,465,9
110,471,21
110,476,9
110,480,14
110,489,7
110,490,12
110,495,5
110,498,15
110,513,32
110,516,6
110,543,5
110,546,8
110,547,11
110,553,12
110,560,6
110,566,19
110,583,14
110,584,20
110,597,7
110,600,6
110,603,5
110,606,7
110,607,18
110,608,9
110,618,16
110,624,6
110,626,24
110,632,15
110,641,8
110,644,5
110,645,5
110,651,10
110,652,23
110,658,30
110,664,13
110,666,12
110,674,14
110,679,15
110,690,7
110,691,15
110,697,9
110,698,12
110,703,11
110,704,8
110,719,11
110,729,5
110,731,6
110,739,13
110,752,6
110,759,15
110,771,17
110,774,27
110,793,10
110,797,5
110,801,8
110,807,9
110,814,21
110,823,19
110,837,9
110,841,12
110,842,8
110,851,5
110,852,18
110,854,7
110,863,16
110,868,21
110,871,7
110,874,10
110,880,13
110,881,12
110,893,28
110,895,17
110,904,13
110,938,5
110,942,6
110,944,5
110,947,6
110,957,5
110,974,8
110,976,13
110,981,5
110,994,10
110,996,6
110,1003,12
110,1012,9
110,1013,14
110,1015,9
110,1017,14
110,1022,10
110,1029,9
110,1033,9
110,1046,13
110,1070,11
110,1080,11
110,1093,8
110,1095,15
110,1097,9
110,1100,19
110,1106,10
110,1112,5
110,1116,19
110,1134,7
110,1141,13
110,1153,5
110,1159,5
110,1164,10
110,1166,8
110,1173,9
110,1189,6
110,1193,5
110,1208,5
110,1211,8
110,1223,13
110,1225,12
110,1231,7
110,1236,5
110,1247,5
110,1250,8
110,1254,9
110,1255,21
110,1261,14
110,1263,13
110,1264,18
110,1268,8
110,1269,17
110,1270,10
110,1303,20
110,1304,11
110,1306,27
110,1319,8
110,1320,7
110,1322,16
110,1327,10
110,1338,5
110,1339,10
110,1344,12
110,1352,11
110,1384,5
110,1412,9
110,1451,5
110,1485,14
110,1492,6
110,1507,6
110,1515,13
110,1519,5
110,1525,6
110,1545,10
110,1553,7
110,1554,8
110,1555,8
110,1619,14
110,1622,7
110,1627,5
110,1638,7
110,1639,7
110,1640,8
110,1643,8
110,1645,7
110,1654,10
110,1665,16
110,1702,17
110,1732,5
110,1737,5
110,1753,5
110,1756,9
110,1806,8
110,1817,6
110,1828,15
110,1847,14
110,1852,7
110,1893,13
110,1953,5
110,1955,5
110,1972,14
110,1982,11
110,1995,6
110,2006,10
110,2066,9
110,2077,5
110,2089,7
110,2100,8
110,2130,5
110,2147,6
110,2162,5
110,2199,5
110,2257,6
110,2265,6
110,2302,5
110,2324,11
110,2327,9
110,2329,10
110,2333,7
110,2351,5
110,2425,8
110,2457,5
110,2488,7
110,2491,5
110,2552,7
110,2607,8
110,2635,17
110,2654,5
110,2658,7
110,2694,11
110,2701,18
110,2728,9
110,2786,10
110,2792,10
110,2822,10
110,2835,5
110,2852,7
110,2856,7
110,2866,13
110,2914,10
110,2965,6
110,2977,7
110,3004,8
110,3109,5
110,3122,6
110,3125,8
110,3127,5
110,3155,10
110,3176,9
110,3179,5
110,3202,6
110,3208,5
110,3215,6
110,3219,6
110,3287,9
110,3307,6
110,3311,11
110,3339,5
110,3434,5
110,3475,7
110,3748,5
110,3792,7
110,3806,7
110,3914,5
110,3951,6
110,4122,5
110,4208,5
110,4285,5
110,4340,5
110,4522,5
110,4532,7
110,4586,5
110,4654,5
110,4687,5
110,4956,6
110,5470,5
113,115,5
113,159,14
113,164,15
113,197,6
113,199,23
113,212,6
113,227,10
113,262,5
113,273,5
113,287,5
113,297,12
113,315,17
113,316,5
113,318,5
113,333,5
113,348,9
113,350,7
113,352,5
113,403,5
113,417,12
113,419,14
113,453,9
113,470,13
113,471,7
113,485,12
113,505,22
113,513,7
113,519,20
113,566,7
113,568,6
113,626,5
113,658,6
113,673,7
113,752,5
113,814,6
113,836,8
113,851,8
113,852,5
113,893,6
113,945,9
113,1031,5
113,1116,5
113,1152,8
113,1191,6
113,1242,9
113,1255,5
113,1261,5
113,1352,5
113,1367,15
113,1376,9
113,1393,12
113,1441,6
113,1485,13
113,1513,13
113,1554,5
113,1559,11
113,1583,12
113,1619,7
113,1730,14
113,1839,7
113,1874,7
113,1908,16
113,1921,8
113,2283,9
113,2305,5
113,2608,9
113,2638,8
113,3643,5
113,4622,6
114,115,13
114,117,6
114,120,5
114,124,5
114,130,5
114,137,9
114,152,5
114,177,8
114,179,7
114,181,10
114,188,6
114,194,7
114,197,8
114,199,7
114,205,6
114,212,19
114,224,15
114,230,12
114,242,8
114,243,6
114,258,5
114,266,6
114,267,16
114,273,17
114,280,6
114,281,5
114,287,10
114,288,11
114,291,5
114,292,7
114,293,6
114,294,13
114,296,12
114,304,10
114,307,8
114,310,6
114,316,8
114,321,10
114,323,12
114,329,7
114,333,23
114,336,6
114,339,5
114,341,8
114,342,5
114,344,7
114,345,6
114,346,7
114,347,6
114,350,14
114,351,10
114,354,8
114,357,10
114,358,10
114,360,5
114,368,5
114,376,11
114,377,8
114,380,6
114,399,13
114,403,19
114,408,5
114,416,7
114,418,9
114,424,10
114,427,11
114,428,6
114,430,13
114,434,8
114,435,11
114,438,7
114,439,5
114,448,6
114,458,10
114,471,8
114,476,7
114,513,14
114,529,5
114,546,8
114,547,7
114,560,11
114,566,7
114,583,17
114,584,5
114,599,6
114,600,7
114,607,16
114,624,11
114,626,17
114,641,8
114,651,6
114,652,14
114,658,24
114,664,13
114,666,7
114,674,7
114,679,10
114,689,5
114,691,14
114,696,9
114,698,11
114,719,11
114,739,5
114,770,6
114,774,15
114,793,11
114,807,8
114,814,9
114,823,12
114,825,6
114,841,8
114,852,21
114,863,10
114,868,6
114,871,6
114,881,5
114,889,7
114,893,13
114,895,15
114,912,6
114,913,6
114,914,7
114,944,6
114,957,14
114,974,12
114,987,8
114,1003,8
114,1015,8
114,1017,13
114,1022,6
114,1046,5
114,1064,5
114,1070,7
114,1087,5
114,1095,14
114,1098,5
114,1100,5
114,1112,13
114,1116,9
114,1134,5
114,1164,13
114,1173,7
114,1193,5
114,1194,5
114,1210,8
114,1211,6
114,1223,9
114,1225,8
114,1231,10
114,1236,8
114,1250,6
114,1255,12
114,1263,7
114,1268,5
114,1269,11
114,1270,7
114,1303,17
114,1306,9
114,1322,12
114,1331,6
114,1344,7
114,1352,7
114,1397,7
114,1422,7
114,1484,5
114,1515,12
114,1545,6
114,1554,9
114,1555,9
114,1586,5
114,1616,5
114,1619,14
114,1622,7
114,1627,6
114,1645,8
114,1654,7
114,1665,12
114,1702,5
114,1721,12
114,1730,7
114,1741,6
114,1817,5
114,1819,5
114,1847,8
114,1873,8
114,1880,5
114,1893,16
114,1945,7
114,1955,8
114,1972,7
114,1982,9
114,2006,7
114,2050,5
114,2065,5
114,2066,8
114,2089,5
114,2090,5
114,2100,9
114,2130,6
114,2138,6
114,2146,13
114,2147,9
114,2202,10
114,2209,6
114,2324,5
114,2329,8
114,2333,11
114,2365,5
114,2397,7
114,2457,8
114,2607,9
114,2626,6
114,2635,6
114,2694,10
114,2699,5
114,2701,13
114,2711,6
114,2715,6
114,2770,6
114,2772,5
114,2786,13
114,2792,5
114,2822,9
114,2835,5
114,2848,5
114,2852,6
114,2856,9
114,2866,9
114,2894,5
114,2914,5
114,2939,5
114,3004,5
114,3091,6
114,3097,5
114,3108,11
114,3125,5
114,3176,6
114,3202,5
114,3219,11
114,3221,13
114,3287,9
114,3308,10
114,3311,14
114,3344,5
114,3399,7
114,3432,5
114,3438,6
114,3475,6
114,3523,8
114,3536,6
114,3821,11
114,3879,6
114,3901,5
114,3971,7
114,4019,9
114,4122,10
114,4216,5
114,4261,5
114,4432,15
114,4458,5
114,4473,5
114,4522,10
114,4532,7
114,4586,6
114,4587,5
114,4630,6
114,4632,5
114,4641,9
114,4692,6
114,4693,5
114,4923,5
114,4937,5
114,5046,10
114,5058,8
114,5192,5
114,5273,6
114,5784,6
114,5827,5
114,5995,6
114,6169,7
114,6531,8
114,6661,7
114,6728,6
114,7428,5
114,7721,6
115,117,7
115,118,10
115,120,24
115,124,7
115,125,5
115,126,18
115,127,19
115,129,26
115,130,18
115,131,8
115,133,6
115,135,5
115,137,46
115,138,18
115,139,28
115,143,6
115,148,6
115,151,49
115,152,6
115,157,6
115,159,6
115,160,39
115,164,6
115,165,9
115,169,12
115,177,13
115,179,31
115,180,33
115,181,40
115,185,11
115,187,17
115,188,21
115,193,7
115,194,37
115,197,41
115,198,5
115,199,17
115,200,15
115,202,11
115,205,16
115,207,15
115,208,7
115,209,5
115,211,7
115,212,113
115,217,43
115,218,9
115,221,6
115,223,29
115,224,105
115,226,22
115,227,5
115,230,81
115,231,5
115,233,5
115,240,8
115,242,9
115,243,36
115,246,10
115,247,8
115,249,7
115,255,5
115,256,9
115,258,79
115,261,43
115,262,62
115,263,30
115,264,8
115,265,8
115,266,11
115,267,57
115,268,12
115,273,100
115,277,13
115,278,9
115,281,25
115,285,25
115,287,69
115,288,55
115,291,27
115,292,29
115,293,23
115,294,78
115,296,55
115,297,5
115,299,26
115,304,32
115,307,56
115,310,18
115,313,17
115,315,11
115,316,66
115,318,33
115,321,25
115,323,63
115,329,11
115,332,6
115,333,139
115,334,41
115,335,5
115,336,47
115,338,6
115,339,10
115,340,19
115,341,11
115,342,60
115,344,34
115,345,9
115,346,21
115,347,12
115,349,7
115,350,73
115,351,22
115,352,35
115,354,27
115,357,21
115,358,24
115,360,14
115,364,14
115,368,11
115,369,7
115,376,71
115,377,30
115,380,28
115,381,14
115,384,6
115,385,10
115,386,6
115,388,42
115,392,18
115,397,8
115,399,40
115,403,75
115,408,14
115,416,22
115,417,6
115,418,19
115,420,13
115,424,52
115,427,46
115,428,41
115,430,62
115,434,29
115,435,69
115,438,32
115,439,21
115,442,42
115,447,19
115,448,29
115,458,50
115,459,5
115,462,14
115,465,17
115,469,8
115,471,103
115,476,35
115,480,31
115,485,14
115,487,6
115,489,22
115,490,61
115,495,9
115,497,8
115,498,49
115,513,137
115,516,5
115,519,11
115,522,14
115,523,13
115,529,31
115,531,12
115,543,14
115,546,26
115,547,22
115,553,15
115,560,26
115,564,6
115,566,35
115,571,5
115,580,7
115,583,66
115,584,58
115,591,25
115,595,8
115,597,14
115,598,7
115,599,17
115,600,29
115,601,11
115,603,8
115,606,26
115,607,63
115,608,10
115,618,34
115,624,23
115,626,90
115,632,19
115,641,36
115,642,10
115,643,5
115,644,12
115,645,17
115,651,47
115,652,81
115,654,15
115,656,6
115,658,122
115,661,8
115,664,44
115,666,31
115,674,65
115,679,37
115,687,6
115,689,8
115,690,12
115,691,76
115,694,5
115,695,6
115,696,14
115,697,19
115,698,21
115,703,28
115,704,22
115,712,8
115,713,5
115,719,47
115,722,5
115,729,13
115,731,23
115,732,7
115,733,6
115,739,25
115,752,11
115,759,30
115,764,9
115,769,5
115,770,14
115,771,43
115,774,122
115,792,9
115,793,60
115,796,5
115,797,5
115,801,29
115,807,23
115,812,10
115,814,73
115,820,9
115,822,6
115,823,72
115,825,16
115,827,8
115,829,6
115,837,19
115,841,53
115,842,20
115,851,21
115,852,85
115,854,9
115,858,6
115,863,53
115,868,57
115,871,21
115,874,21
115,877,15
115,878,12
115,880,27
115,881,21
115,889,9
115,890,14
115,892,8
115,893,92
115,895,85
115,900,11
115,904,31
115,912,8
115,913,9
115,914,17
115,918,5
115,926,5
115,938,16
115,940,7
115,944,10
115,947,6
115,948,13
115,954,7
115,957,23
115,969,22
115,974,36
115,976,48
115,979,6
115,981,18
115,987,17
115,989,5
115,994,25
115,996,17
115,1003,34
115,1010,6
115,1012,20
115,1013,19
115,1015,32
115,1017,53
115,1022,25
115,1024,5
115,1029,17
115,1031,7
115,1033,15
115,1034,7
115,1046,21
115,1048,10
115,1050,5
115,1052,12
115,1055,10
115,1061,5
115,1064,12
115,1066,9
115,1067,9
115,1070,25
115,1076,5
115,1080,51
115,1082,7
115,1083,16
115,1084,13
115,1087,11
115,1093,45
115,1095,86
115,1097,13
115,1098,11
115,1100,45
115,1106,14
115,1108,13
115,1112,24
115,1116,61
115,1121,8
115,1123,6
115,1132,5
115,1134,41
115,1137,7
115,1138,5
115,1141,19
115,1153,6
115,1154,5
115,1159,15
115,1164,32
115,1166,21
115,1173,40
115,1174,7
115,1176,6
115,1186,9
115,1189,10
115,1193,19
115,1194,13
