ID,Label,Size
9484,1448112117102493698,1
9485,1447978530478993408,1
9486,1446879212741304325,2
9487,1446980333472075782,1
9488,1446339574960058371,1
9489,1447457970124623879,2
9490,1447993199545524224,1
9491,1448351161396994049,1
9492,1448246667522678791,8
9493,1446943048030728196,1
9494,1447583906488721419,1
9495,1446249842829926401,1
9496,1447367902252785665,2
9497,1448348957587955712,2
9498,1447471849487564806,2
9499,1447562657918119938,1
9500,1448351124029906947,1
9501,1441737881823875077,1
9502,1448295388142768140,5
9503,1446915114024816643,2
9504,1443777468645605381,1
9505,1447447332312649731,6
9506,1447225157144117249,2
9507,1442161062686740483,2
9508,1442819412503957504,2
9509,1448287438321901575,14
9510,1448348837341450245,1
9511,1448349204070506496,1
9512,1448342584376635400,1
9513,1444694302253215745,2
9514,1446705105659650050,1
9515,1448350308418170887,1
9516,1443984020434341896,2
9517,1448343942651465729,1
9518,1448349519041679362,1
9519,1446747265033408518,1
9520,1448350879334158346,1
9521,1445086998394388493,1
9522,1448349784998387722,1
9523,1448326659829030922,3
9524,1448297188476477445,4
9525,1448334148247056384,2
9526,1448292372639633414,10
9527,1448351306062594048,1
9528,1446118777326739470,1
9529,1448317449900859392,2
9530,1448307644897312775,9
9531,1448348887467667462,1
9532,1448005823645556751,2
9533,1448350818302939145,1
9534,1448325415756521476,1
9535,1448023954933776384,1
9536,1447999287766491141,3
9537,1447470967849095168,1
9538,1448045435256332288,1
9539,1447986241966907396,8
9540,1444301192792838147,1
9541,1448350601616691206,1
9542,1448337831810764807,1
9543,1447961064574898177,7
9544,1448332972306751494,1
9545,1448348689840451588,1
9546,1448331836460048392,1
9547,1447997885660860425,1
9548,1445551005739864068,1
9549,1446116999289978884,1
9550,1448349031114051585,1
9551,1443490208784154626,8
9552,1445834418824830976,2
9553,1447653236744327175,1
9554,1448349940577624064,1
9555,1447871919852711942,1
9556,1448116482857185284,60
9557,1448348389607985159,2
9558,1448350158677229569,1
9559,1437554795733266437,1
9560,1448337234835357700,1
9561,1447818538748628993,1
9562,1447895071647571971,1
9563,1447928794824720395,1
9564,1448021875586633731,1
9565,1448350239749025794,1
9566,1448329055938486282,4
9567,1447983113477500928,1
9568,1447752985879015424,1
9569,1448349332634284037,1
9570,1448350477058519046,1
9571,1447192455598718981,1
9572,1448350453855571970,1
9573,1448345557269815296,1
9574,1448021595566399496,1
9575,1447162334569537536,1
9576,1448299139670765570,1
9577,1443248456408109058,1
9578,1448060917720231940,1
9579,1448312893728964614,4
9580,1447625599229571078,3
9581,1448346576053850115,2
9582,1446328699016581120,2
9583,1448127455127117824,1
9584,1446791893220831234,1
9585,1448350185374031875,1
9586,1444217972764016645,1
9587,1448339133588381703,1
9588,1446579974648049664,2
9589,1447646887167856644,2
9590,1448325941797654528,3
9591,1448249406755688450,15
9592,1448211910411706370,1
9593,1448324919864053762,2
9594,1448326162111995907,1
9595,1445906343144030210,1
9596,1448334969936416769,1
9597,1447515340158771205,1
9598,1448291126264287236,1
9599,1447323538726154241,3
9600,1445481331882741766,1
9601,1446121694674898953,1
9602,1448339142316904449,1
9603,1448347465988648967,1
9604,1448350079677603841,1
9605,1448340434950889474,1
9606,1448212627566432262,1
9607,1448339440787677193,1
9608,1448348990072832003,1
9609,1448323599404867584,1
9610,1447472219597066246,1
9611,1448087931692912647,2
9612,1448331781036515333,1
9613,1448303431777759239,1
9614,1448335216859246592,1
9615,1448349890153750535,1
9616,1448349781303218181,1
9617,1448333933385449480,1
9618,1448349713238007810,1
9619,1448326742385565704,1
9620,1446342999596838914,4
9621,1447894465784516609,10
9622,1448314990574899200,1
9623,1448310336814137346,1
9624,1448340699385143296,1
9625,1448313989646196737,1
9626,1448349666165198849,1
9627,1448338304869539847,1
9628,1448349596946731010,1
9629,1448309964108353538,1
9630,1448270396323553280,1
9631,1448312883742486534,1
9632,1446143280685764610,1
9633,1448344258839207942,1
9634,1448312647322066945,1
9635,1448337593087758342,1
9636,1446875661403140100,3
9637,1448314562667859972,1
9638,1447903807195815946,2
9639,1448344336672899078,1
9640,1438921502070644739,1
9641,1439646171450990596,2
9642,1448345756604186625,1
9643,1443990883972550664,2
9644,1447733875799592961,1
9645,1448348990659911682,1
9646,1448335743617699842,1
9647,1447916708568633346,2
9648,1447982071872430080,1
9649,1448305946804072457,1
9650,1448336476291284992,1
9651,1448341056378920960,1
9652,1448340328801505283,4
9653,1448349137578041345,2
9654,1448309365337849858,1
9655,1448309673443004417,1
9656,1447616067380170753,1
9657,1448117353292705798,5
9658,1447988963688386563,1
9659,1447364254991097859,3
9660,1447290840590602243,1
9661,1447366359466201095,2
9662,1448331231863754760,1
9663,1447591007437029379,4
9664,1447950771471925253,1
9665,1448339572992225285,3
9666,1447881556429783047,2
9667,1448267263782658053,2
9668,1448302311223091203,1
9669,1448328635736330244,3
9670,1448348735247945734,1
9671,1448349166443266048,1
9672,1448093297491075074,2
9673,1448332311922151430,5
9674,1448349122897928205,1
9675,1448333961306984452,1
9676,1445026569223917570,2
9677,1444661323309088771,1
9678,1448346916454952962,1
9679,1445703437337858063,3
9680,1447882677386887170,5
9681,1447472887376449539,1
9682,1448004065800204289,1
9683,1447509952243798018,2
9684,1448342662482964482,1
9685,1448250398532243458,1
9686,1446166736361955331,1
9687,1448340858189852674,1
9688,1448077226163965953,1
9689,1448229572542042115,1
9690,1448244382449094656,1
9691,1447970784652058625,3
9692,1448017927979012096,11
9693,1448348704193138688,1
9694,1448033144775618569,2
9695,1446884663243456519,1
9696,1446888338007511045,2
9697,1448328796948602885,1
9698,1448348732110647298,1
9699,1448333689654480896,5
9700,1448011926550814733,1
9701,1448042646664978433,1
9702,1448348534563028996,1
9703,1448313527861665794,1
9704,1445790527316582415,1
9705,1448329850503241728,2
9706,1446550341575712773,1
9707,1448086940734136327,1
9708,1448237277151440899,1
9709,1448343561020268551,2
9710,1446888249784422402,1
9711,1448288991745245187,5
9712,1448348189749399557,1
9713,1448308946528256002,1
9714,1448104571537170437,1
9715,1447703918708985857,1
9716,1448071546917031936,4
9717,1447579261913628676,1
9718,1431995628310208513,1
9719,1448113253024948227,1
9720,1447369566561062912,1
9721,1447990447138299907,1
9722,1446208833773314049,1
9723,1447584035488870405,1
9724,1448160257214013444,2
9725,1448343700699029509,1
9726,1446591324069580803,1
9727,1446372453282828292,1
9728,1448061066274029568,1
9729,1445811059256971265,1
9730,1448265783616933892,1
9731,1448346193633939459,1
9732,1448012887591735306,1
9733,1448347977941229571,1
9734,1448057268935790595,1
9735,1446124445412708356,2
9736,1448232228115341312,1
9737,1446883918817288198,4
9738,1448024063004250112,2
9739,1448074197410930694,1
9740,1447585143070265352,1
9741,1448091637457031173,1
9742,1448339886000336899,1
9743,1448342197225410564,1
9744,1448346766638821378,1
9745,1448210659657895937,1
9746,1448321992080465928,1
9747,1448330478902153216,1
9748,1448327911707119616,7
9749,1447593331362451457,2
9750,1447329086653689858,1
9751,1448339862202069004,1
9752,1447585917930246147,1
9753,1446566637344337926,1
9754,1448346155054682118,1
9755,1448337880666054662,5
9756,1447522724927188992,1
9757,1448024130620514305,1
9758,1448311751058116613,2
9759,1448337775217020929,1
9760,1448346239137841156,1
9761,1446052459139375111,16
9762,1445068344470741001,1
9763,1448011967059349508,1
9764,1447254194751094784,1
9765,1446913372159623169,1
9766,1447587282924486667,1
9767,1447623032609050624,6
9768,1448341412479655938,1
9769,1448100130876440579,1
9770,1448138779663822863,1
9771,1447107045526843395,1
9772,1448347544828977165,1
9773,1446121566014566402,1
9774,1448251836524290052,8
9775,1447948147544653832,5
9776,1447588832350703621,1
9777,1447963563495067648,2
9778,1448320239347896325,2
9779,1448038080892571649,7
9780,1446095080415129607,1
9781,1448347556245823497,1
9782,1448316340058607626,2
9783,1448215374244159491,4
9784,1448312363199909894,7
9785,1447874770863681538,1
9786,1447965045057523713,2
9787,1448300628975915011,7
9788,1447541201666719745,4
9789,1447501809971449859,4
9790,1447180792988246021,7
9791,1446490275715686421,3
9792,1446522858591584256,1
9793,1448343674161668103,2
9794,1448346277566160903,1
9795,1446810108118327296,1
9796,1447208407572828164,1
9797,1446535825689350157,1
9798,1447250817610833924,1
9799,1448165676716228609,6
9800,1447585211529760768,1
9801,1447628511582248960,3
9802,1447584398535180288,1
9803,1448189488027496451,1
9804,1447583155934928896,1
9805,1445908249765507080,1
9806,1447068812277284868,2
9807,1447883390162776074,1
9808,1448009597260734465,2
9809,1445739913840783365,1
9810,1447656864624168963,2
9811,1447581978946068480,1
9812,1448191683766591489,4
9813,1447977196564385799,1
9814,1447876824231411712,6
9815,1448134012225015822,4
9816,1448346960419713030,1
9817,1448346938168934400,1
9818,1447579601467842561,1
9819,1447981145866457093,4
9820,1448316396534845443,1
9821,1448090106326241281,3
9822,1443225616904384512,1
9823,1448331182748291072,1
9824,1448316336552259585,1
9825,1448304480852709384,1
9826,1445182498057728000,1
9827,1447638395556073477,2
9828,1448246026117259266,2
9829,1448021018744922113,8
9830,1448214980613099523,7
9831,1448319210090754049,1
9832,1448346303117893637,1
9833,1447601824693895177,5
9834,1448341167750397961,1
9835,1448321744826036225,1
9836,1448344281266069505,1
9837,1448337044111904770,1
9838,1448326475011272706,1
9839,1448002587794423810,2
9840,1448325128660701184,1
9841,1448331943527927813,1
9842,1448244445414051844,17
9843,1448324850356039684,1
9844,1447998189324455938,1
9845,1447608204796461063,10
9846,1448311258495737859,1
9847,1448324995105558529,1
9848,1448316678127771652,1
9849,1448312041253519360,1
9850,1448327853993611283,1
9851,1447985420130611202,4
9852,1448325243144187911,1
9853,1448030798414761988,7
9854,1446639106721734662,1
9855,1448322747638038530,1
9856,1448317577680228356,1
9857,1448329840755609606,1
9858,1446656726737068042,8
9859,1448325485310656515,1
9860,1448121632929636353,4
9861,1448337322001375234,2
9862,1445599097403101184,13
9863,1447306097740685315,1
9864,1448328063373168646,1
9865,1448344570467524611,1
9866,1448337762265014273,1
9867,1448346119545794567,1
9868,1448326334221062148,1
9869,1445812427694776321,1
9870,1448320740915302404,1
9871,1447998468908359682,1
9872,1448341605363163138,1
9873,1448315847819161601,1
9874,1446190336364187653,2
9875,1448267488181903360,1
9876,1448320334059372545,1
9877,1448227260528570369,1
9878,1447765261168173061,1
9879,1448340002958577666,1
9880,1447065614493765632,1
9881,1448317845713076244,1
9882,1447233288041500676,2
9883,1446852311867867138,3
9884,1448317164608446471,1
9885,1448329355944472580,1
9886,1448341564443410434,1
9887,1448080652901945346,5
9888,1448318482194522117,1
9889,1447943925541580812,1
9890,1448336370506817538,1
9891,1448273662117916683,1
9892,1445786074869944330,1
9893,1448247208088768512,58
9894,1443518956703158276,1
9895,1448337343321100288,1
9896,1448343744927997952,1
9897,1440340918138130440,1
9898,1448315156295946241,2
9899,1448342218897514499,1
9900,1448345595966590983,4
9901,1448337738445459460,1
9902,1444496813667454978,1
9903,1395032748956393475,1
9904,1448196817917722627,13
9905,1448332125531430919,1
9906,1448341255423942659,1
9907,1447547664850046978,1
9908,1443660315313549312,1
9909,1447999010577555459,1
9910,1448333051155582977,3
9911,1448340763910107142,1
9912,1446213637799088131,1
9913,1445249850187026433,4
9914,1448340510964424704,1
9915,1443612778204319744,1
9916,1448342170096881669,1
9917,1444514227721547777,1
9918,1448341000552783872,1
9919,1448336568574517249,4
9920,1445838790749302789,1
9921,1448271215051763721,3
9922,1444386720565252096,2
9923,1448343419542282246,1
9924,1448252443490340870,1
9925,1447938936878374919,11
9926,1446893249399037962,2
9927,1448343601092517888,1
9928,1445438116450521091,1
9929,1448343853862293506,1
9930,1448316053499510784,3
9931,1423298153801949185,1
9932,1447258606634733571,5
9933,1448344420747599873,1
9934,1448300218131304453,3
9935,1447999225460002820,1
9936,1448026240682762244,6
9937,1447611532578279425,2
9938,1448015029094264836,7
9939,1448339598166351879,1
9940,1448344885547966468,1
9941,1445155638552797184,2
9942,1448073965877055491,1
9943,1448253723604520960,24
9944,1448249926585135104,1
9945,1448345201932636161,1
9946,1448288429746315266,1
9947,1447929406849261576,41
9948,1448271308081582085,10
9949,1448010848182669315,1
9950,1448056571938889728,1
9951,1448018056186314757,1
9952,1448345043832487937,1
9953,1448338212406104070,2
9954,1446408155391352833,12
9955,1448344276329381888,1
9956,1448020903527272448,4
9957,1448344988140687366,1
9958,1448333977371099139,1
9959,1443158878892531714,1
9960,1448305053308276737,1
9961,1446409503247765515,1
9962,1447552772732342277,3
9963,1446803488042856451,1
9964,1447999515777191947,1
9965,1447400451176124417,1
9966,1447377982230835204,2
9967,1448325549927976960,6
9968,1448338147981602827,1
9969,1448341868069015556,3
9970,1448340272815898626,1
9971,1444578860029263872,2
9972,1447999682119045120,1
9973,1447889784316174338,5
9974,1448328622654251014,1
9975,1448243147541151744,1
9976,1443011333012660228,1
9977,1448323774131187714,8
9978,1445723396696776716,2
9979,1448294674402353162,1
9980,1447999728499580928,3
9981,1447606996794966024,13
9982,1447965871943602187,1
9983,1448316795291676674,1
9984,1448085159895617542,2
9985,1435891559115931650,3
9986,1448320038650400777,1
9987,1447924934546690048,3
9988,1447989468074479619,4
9989,1447705901058740227,2
9990,1448340829643358209,1
9991,1447147340608024576,1
9992,1448343660886593538,7
9993,1448295627226554379,4
9994,1447122642767654913,4
9995,1448298715333087245,11
9996,1448193232660221956,3
9997,1448281579525218308,1
9998,1447239988106563584,1
9999,1448338144449814532,2
10000,1447961445283549185,13
10001,1448208861568061442,1
10002,1447531288089530371,1
10003,1448343468846297096,1
10004,1448343796664524803,1
10005,1448340733312868354,2
10006,1448326062270681097,2
10007,1446249248509632512,2
10008,1448338197222772751,4
10009,1448340790938202112,1
10010,1448343369390907393,1
10011,1445197273575608337,3
10012,1448303273417584641,1
10013,1448170929096310788,2
10014,1448336278404075531,1
10015,1448301614750593029,4
10016,1448276877156790274,3
10017,1448320614536724481,1
10018,1448341764549582858,1
10019,1448254174940909573,1
10020,1438921567136731137,6
10021,1435089080727924736,2
10022,1448245465825169420,1
10023,1448214554488590339,1
10024,1448341776956264448,1
10025,1448341571376611328,1
10026,1443939394679984133,1
10027,1447977476597157898,2
10028,1444314352161595398,1
10029,1445791638354374657,1
10030,1448336261132034050,1
10031,1447275997661908998,1
10032,1447291485171376132,1
10033,1447507924780294146,1
10034,1447606940679479306,1
10035,1447638230547959814,1
10036,1448343123977859075,1
10037,1447974152959406087,1
10038,1448011255785140228,1
10039,1448319230101819392,1
10040,1447606748521533443,3
10041,1447907700289925122,8
10042,1448123845655900167,1
10043,1447967629029806088,1
10044,1445045350365024259,1
10045,1448338292907315201,2
10046,1448295210518257665,1
10047,1448337016186228736,1
10048,1448340171594813447,8
10049,1448196809977909251,1
10050,1448342865516670978,1
10051,1448332743306321926,1
10052,1448239723143700484,13
10053,1448323124227887106,1
10054,1448341174486503432,1
10055,1447956649050873865,7
10056,1448342957128552448,1
10057,1446887116613451781,1
10058,1448191063840079877,1
10059,1448201426002341888,1
10060,1446884686416936965,9
10061,1448291882820423684,1
10062,1448311213130227715,2
10063,1447485906764587012,3
10064,1436650472824209411,1
10065,1446445279054495747,3
10066,1448314039038271493,2
10067,1445554649872826375,1
10068,1440123817070776320,8
10069,1448331294040104961,6
10070,1448342375516884992,1
10071,1448318447742373888,1
10072,1446178402424082433,1
10073,1448341429525356558,1
10074,1448018382540849152,5
10075,1448329857482493954,1
10076,1445933658662002688,3
10077,1443411746484486147,1
10078,1448327476980158465,1
10079,1448300291716157450,13
10080,1447959875552743426,12
10081,1447985835849265154,1
10082,1447313171736416262,4
10083,1447614686107738115,4
10084,1446123784168034305,6
10085,1446507567199440904,1
10086,1448031301915774983,1
10087,1445873358340378627,1
10088,1448335053587718149,1
10089,1439942303682990089,2
10090,1448313848440705024,9
10091,1438988017113264128,8
10092,1448328388570087429,2
10093,1448336216651227139,1
10094,1448315412332957697,5
10095,1448339194007343106,2
10096,1446199536372887553,2
10097,1447991994656169986,19
10098,1448235455825121289,1
10099,1448104265562664961,1
10100,1445137489950355457,1
10101,1448340530828431360,1
10102,1447050561379962882,14
10103,1448341165623947269,1
10104,1448337118342926340,1
10105,1443145467781689347,1
10106,1448341609825800194,1
10107,1434844176080949248,1
10108,1447186558554148868,5
10109,1448341300193923074,1
10110,1448304267710795776,4
10111,1448132833671712772,3
10112,1447283763860357125,2
10113,1448272571074428928,2
10114,1447275037979983880,1
10115,1448334687991177216,1
10116,1448341326207098890,1
10117,1448128177251840003,599
10118,1448188421701255169,3
10119,1448341419672879107,1
10120,1448341356322033665,1
10121,1429457538039238660,1
10122,1448340854972813314,5
10123,1448185869152649221,1
10124,1447289305769066496,1
10125,1447474945102069760,1
10126,1447798133103206401,7
10127,1448340427950608384,7
10128,1448313615279345668,1
10129,1448319436348444673,1
10130,1448339138911121412,1
10131,1448244372298948612,1
10132,1447612655762558982,5
10133,1444195356166737925,1
10134,1448340787301916678,1
10135,1448326396405747712,2
10136,1448169497190408193,1
10137,1448338877073199110,1
10138,1448339849220665345,1
10139,1448171084956712964,6
10140,1448340488319340545,3
10141,1447936916406652940,2
10142,1446720593357856769,2
10143,1448224491797159938,6
10144,1447705793999122432,1
10145,1444567179689701379,2
10146,1447979297319260162,780
10147,1448325453312413696,1
10148,1448341054915334147,1
10149,1447919375122567170,1
10150,1443115829206208514,1
10151,1446634576353406980,2
10152,1448337176090005506,1
10153,1448301657062789128,1
10154,1447999407777992706,1
10155,1448317205221883906,2
10156,1447979074261905409,1
10157,1447768918945251335,3
10158,1446213026714202121,1
10159,1448335381120884738,1
10160,1447864702621523972,3
10161,1448341027685683205,1
10162,1447819929542172673,1
10163,1448272379218628613,1
10164,1447223260467187714,7
10165,1448340914733264896,1
10166,1445899169604964355,1
10167,1447274247035006982,1
10168,1447955220688883716,4
10169,1448049833844121604,1
10170,1448320784829661190,1
10171,1443853584270041089,1
10172,1448337058376962056,1
10173,1448340836261847045,1
10174,1448340175638208512,1
10175,1447547957839114247,5
10176,1448339846502785027,1
10177,1447873529525964803,1
10178,1447940647965626374,3
10179,1448334672757460997,1
10180,1444768991613001728,1
10181,1448312013256486914,4
10182,1447611066230480897,1
10183,1447475900090667013,5
10184,1445826195916984324,1
10185,1448330295497969664,7
10186,1448224965153607683,1
10187,1447395111457939458,1
10188,1448339025958477824,1
10189,1447017042327003139,1
10190,1440981267814785024,1
10191,1447549952230576131,4
10192,1448338744717676546,1
10193,1446883154376204292,1
10194,1447982637071540228,1
10195,1448005897456918528,2
10196,1448057041667297287,1
10197,1445519882452234250,1
10198,1447776846565703690,1
10199,1448299871350448130,4
10200,1447909922599886856,1
10201,1448263861774295046,1
10202,1435623666734219265,8
10203,1448332949628375044,1
10204,1447061194209054725,3
10205,1448329502107574278,1
10206,1447157381637488642,3
10207,1445467071983226881,1
10208,1448339548686139396,1
10209,1447785319844114432,1
10210,1447982673834741765,3
10211,1448336934086987781,1
10212,1448322639097962499,2
10213,1447128783824113672,3
10214,1448230837078614017,3
10215,1446617897078607876,1
10216,1448253949803384838,1
10217,1447364613893394436,12
10218,1448339194791665665,1
10219,1447318835225321474,1
10220,1448303089358819333,2
10221,1444989410232070146,1
10222,1448281890356662278,1
10223,1448338933230841869,1
10224,1441069509578616835,1
10225,1446030777175654400,1
10226,1447675043865976832,1
10227,1448338069581668357,1
10228,1321250703705161728,1
10229,1448308966333853700,4
10230,1443377538521186304,2
10231,1448325607620743181,3
10232,1448023769155575812,2
10233,1448075084485304325,4
10234,1448339417245130755,1
10235,1448033671731195906,2
10236,1448332715695149065,5
10237,1447923190592937993,2
10238,1446593575337271297,1
10239,1447928551660040200,1
10240,1448212388650569730,1
10241,1446161363173363712,1
10242,1448337502683684870,2
10243,1448337278124785667,1
10244,1447012496632647684,4
10245,1448312684823257093,1
10246,1446740750159462404,1
10247,1448314207569649668,4
10248,1448271090749431813,3
10249,1448292159904432128,1
10250,1447820092406784004,2
10251,1448089151677603846,1
10252,1446776658707599363,1
10253,1448338929262813184,1
10254,1448335207526895618,2
10255,1447656696730509312,1
10256,1448211136336343041,1
10257,1447388352311750667,1
10258,1447869030388277249,8
10259,1447477200974909442,1
10260,1441027898778038274,1
10261,1448160792428171268,9
10262,1445176658902745090,1
10263,1447209042884001798,1
10264,1447592276574621696,1
10265,1444594645196058626,1
10266,1439659113252892678,4
10267,1446465565795684361,1
10268,1448339160587284492,1
10269,1445660097393217545,3
10270,1441920248765050884,1
10271,1448187106757591055,1
10272,1448335402092437508,1
10273,1448338699637469191,1
10274,1447477864564240385,1
10275,1446826982415667210,1
10276,1447594333151002634,6
10277,1448007276745216001,5
10278,1448155640535334913,1
10279,1447238839504879623,14
10280,1447654508587257857,2
10281,1447739877865533441,1
10282,1447893724696956931,1
10283,1448329642155421701,2
10284,1448327261921452032,1
10285,1448283599468261383,1
10286,1447478021854621696,1
10287,1413100015677886464,1
10288,1448338872140767234,1
10289,1448303205423751172,1
10290,1448337415144345603,1
10291,1448220440896344064,1
10292,1448147048365240323,1
10293,1448326637049708544,1
10294,1447693788894294023,2
10295,1448331721603223560,1
10296,1446906726222073863,1
10297,1447478261961793541,1
10298,1448216287948283908,1
10299,1445755285985849345,5
10300,1448280760524361730,8
10301,1448295700417191942,1
10302,1448275895316271106,1
10303,1448336003312259077,3
10304,1445805260442796047,1
10305,1448265362538065921,1
10306,1447677704585818113,37
10307,1448085345451524096,1
10308,1448254835988606978,1
10309,1448213830358601729,1
10310,1445041417466748938,1
10311,1448246708740272128,1
10312,1448040478725730304,1
10313,1448250560184995844,2
10314,1448338268584558595,1
10315,1448338622319448068,1
10316,1448332732933672960,1
10317,1448232572614496260,3
10318,1448280247758118919,1
10319,1448322513541517319,1
10320,1448330866749591553,11
10321,1448004551773097984,2
10322,1447647970061549572,17
10323,1448315052163932165,1
10324,1445520177374711822,1
10325,1445846297555075077,1
10326,1447309685271384069,3
10327,1448337916183425024,1
10328,1448329562560073743,1
10329,1446225366675304450,1
10330,1447988725451984900,3
10331,1448178772612509696,1
10332,1446914699161911297,3
10333,1448288744109494277,3
10334,1448333747993014274,1
10335,1448309196882075651,3
10336,1447301023429644288,1
10337,1448335450020540417,2
10338,1447976587647881230,1
10339,1448319801726685193,3
10340,1448333832361500675,1
10341,1448326413526831105,2
10342,1446662709949337602,1
10343,1448068942480740359,1
10344,1448267272552910851,1
10345,1448301283622989825,1
10346,1447924761233854467,3
10347,1448298230266142729,2
10348,1448254820587089922,2
10349,1448333923524780034,1
10350,1447826432785330178,14
10351,1447172773026041860,1
10352,1448285801830309890,1
10353,1448334294456446978,1
10354,1448337796238827520,1
10355,1447806564266491904,25
10356,1446889741715062790,1
10357,1448333845661732866,10
10358,1447598947422244864,1
10359,1448316071979601920,1
10360,1448337006354907141,2
10361,1448003410339373063,1
10362,1448337368608563210,1
10363,1448273871396749315,1
10364,1448002169274175492,1
10365,1446896766368894976,1
10366,1448336536701788171,1
10367,1447336230266576897,1
10368,1448336575805501443,1
10369,1448337646984613892,1
10370,1448330755550162947,1
10371,1448245074525966345,1
10372,1448334224969408512,1
10373,1448337185367756802,1
10374,1448199288891142147,1
10375,1448225947350560770,9
10376,1443332518120353799,1
10377,1448239458265059330,2
10378,1448062859322134529,3
10379,1447993579662684161,1
10380,1446200391327109123,1
10381,1448267457886568451,1
10382,1447573766226259971,2
10383,1445789940911009797,1
10384,1448257541696331785,10
10385,1448302505927061505,1
10386,1446462237770588164,3
10387,1446505293140086791,1
10388,1448289360382660610,1
10389,1448337009764802561,1
10390,1447956541626331142,1
10391,1428098640527175689,1
10392,1446660042510372870,1
10393,1447352423589236740,2
10394,1447621153170804745,2
10395,1448304374883700744,1
10396,1448004089036611592,1
10397,1448125322428391428,1
10398,1443889875338604552,3
10399,1448027971378458626,2
10400,1446493892535328797,1
10401,1447646660956508166,10
10402,1428098888263733251,1
10403,1448336720169095170,1
10404,1448288369075802119,1
10405,1442914502928785413,1
10406,1447940119948845060,1
10407,1446617748591693825,4
10408,1448336689705873413,1
10409,1445466903275720707,1
10410,1445809682539421696,1
10411,1447948519294136323,1
10412,1448236370649100288,3
10413,1448336723642130437,1
10414,1444575568092012550,2
10415,1448302244273823750,1
10416,1447941838208442374,1
10417,1448336451607871494,1
10418,1445116400742412291,2
10419,1448183379774648322,1
10420,1443606566704345088,1
10421,1448336241745928201,1
10422,1448327278971260930,1
10423,1448336224129675269,1
10424,1448336522508308483,1
10425,1430077157997518849,3
10426,1448311785446989832,1
10427,1448336303460798464,1
10428,1447750267454197762,1
10429,1448304705541652484,1
10430,1448336274146750464,1
10431,1445033503117168642,1
10432,1447791733425643526,5
10433,1447997069881397262,2
10434,1448330617616224262,1
10435,1448325356478509063,1
10436,1448279035692257281,1
10437,1448326862883594242,1
10438,1448316993484951556,3
10439,1448336109021368333,1
10440,1448157705026383873,1
10441,1443557446807605250,1
10442,1442474457541402634,2
10443,1448332785551249409,2
10444,1448283097028431872,1
10445,1448334795541463043,3
10446,1448334539621912578,4
10447,1448314982517587968,2
10448,1446112591655292940,3
10449,1448327128294952969,1
10450,1446149323700387840,4
10451,1448332698410373120,2
10452,1445373087931932673,2
10453,1447618736450535427,1
10454,1448332720002715649,5
10455,1447582084755857418,9
10456,1448318302539878401,1
10457,1444452319417049088,1
10458,1448335837939253251,2
10459,1448320966149480456,1
10460,1448319053014048772,1
10461,1448234591068753926,5
10462,1447619149358903303,1
10463,1434876282135777283,1
10464,1447906755657142277,1
10465,1446899442380988422,6
10466,1448336046698209289,1
10467,1448323409910407169,1
10468,1448323768649199616,1
10469,1447996215518449668,1
10470,1448327845504225288,1
10471,1445501781903962114,1
10472,1446390030516330498,1
10473,1448310039324790784,1
10474,1448287414028361736,1
10475,1448011742542508034,1
10476,1448325171560042497,1
10477,1448335810823012353,1
10478,1446103143335432198,1
10479,1447580722919784453,2
10480,1448324578267303942,1
10481,1443962401393496065,1
10482,1448187216258347008,2
10483,1447466298141597696,4
10484,1448333860899475457,1
10485,1447670750933098497,8
10486,1447988769286668298,1
10487,1447028536016003072,2
10488,1448335046184628225,1
10489,1448335704203960326,1
10490,1447703134869073923,1
10491,1448328683245162498,1
10492,1448335483122061312,1
10493,1446892567417786370,1
10494,1448017881221025792,1
10495,1448335632334528517,1
10496,1448222774716108803,2
10497,1442577149848870916,1
10498,1448316612357070856,3
10499,1447125056354615301,1
10500,1448332241348800512,1
10501,1448315744710795274,2
10502,1448329424168886281,5
10503,1448290558124953607,6
10504,1448297493960093702,1
10505,1448328893136576513,2
10506,1445746269335404544,1
10507,1448181448171732997,3
10508,1446427042858295298,4
10509,1448334642092945415,1
10510,1446778404225884160,2
10511,1447885039136436229,8
10512,1448332613467316230,1
10513,1448334895034425346,1
10514,1448254240003170316,2
10515,1446051514359840769,1
10516,1448332508995760138,3
10517,1448328401912205314,1
10518,1446999860176203777,1
10519,1448315275443572736,1
10520,1447573167787085826,2
10521,1447976777360547842,8
10522,1448303635432157187,2
10523,1448328962833362958,1
10524,1448121821845495808,2
10525,1446179370620489734,1
10526,1448335254746394624,1
10527,1448326740170792962,1
10528,1448331455818469378,1
10529,1448332479966945284,3
10530,1447691343577243648,2
10531,1448320401067622402,1
10532,1447277587533811712,1
10533,1447702708975194115,1
10534,1448329441722003457,1
10535,1447864962315997184,1
10536,1448329693690728452,2
10537,1446324487436259358,1
10538,1444270532086669313,1
10539,1448325634015600646,1
10540,1448327505673277449,1
10541,1445439878695632903,1
10542,1448301092371058691,4
10543,1448328939953348609,1
10544,1442577546722390017,1
10545,1445899112834945027,2
10546,1448152548616011779,1
10547,1448334517710774276,1
10548,1448309872727035906,1
10549,1446665738861821954,1
10550,1447653098533576706,1
10551,1447987730408001536,2
10552,1445062974004244480,1
10553,1447865359055220739,1
10554,1448325515673178116,1
10555,1447222213858451457,3
10556,1448327155239333895,3
10557,1448213382931394564,1
10558,1445854660049448972,2
10559,1446797749563772930,1
