tweet_id,date,comment
1.44774E+18, 2021-10-12T01:54:14.000Z,0
1.44774E+18, 2021-10-12T01:53:55.000Z,0
1.44774E+18, 2021-10-12T01:53:35.000Z,0
1.44774E+18, 2021-10-12T01:53:28.000Z,0
1.44774E+18, 2021-10-12T01:52:57.000Z,0
1.44774E+18, 2021-10-12T01:52:39.000Z,0
1.44774E+18, 2021-10-12T01:52:37.000Z,0
1.44774E+18, 2021-10-12T01:51:47.000Z,0
1.44774E+18, 2021-10-12T01:51:34.000Z,0
1.44774E+18, 2021-10-12T01:51:24.000Z,0
1.44774E+18, 2021-10-12T01:51:23.000Z,0
1.44774E+18, 2021-10-12T01:51:11.000Z,0
1.44774E+18, 2021-10-12T01:50:30.000Z,0
1.44774E+18, 2021-10-12T01:50:23.000Z,0
1.44774E+18, 2021-10-12T01:50:13.000Z,0
1.44774E+18, 2021-10-12T01:49:52.000Z,0
1.44774E+18, 2021-10-12T01:49:28.000Z,0
1.44774E+18, 2021-10-12T01:49:15.000Z,0
1.44774E+18, 2021-10-12T01:49:12.000Z,0
1.44774E+18, 2021-10-12T01:48:53.000Z,0
1.44774E+18, 2021-10-12T01:48:52.000Z,0
1.44774E+18, 2021-10-12T01:48:43.000Z,0
1.44774E+18, 2021-10-12T01:48:38.000Z,0
1.44774E+18, 2021-10-12T01:48:13.000Z,0
1.44774E+18, 2021-10-12T01:47:55.000Z,0
1.44774E+18, 2021-10-12T01:47:19.000Z,0
1.44774E+18, 2021-10-12T01:47:18.000Z,0
1.44774E+18, 2021-10-12T01:46:52.000Z,0
1.44774E+18, 2021-10-12T01:46:44.000Z,0
1.44774E+18, 2021-10-12T01:46:34.000Z,0
1.44774E+18, 2021-10-12T01:46:00.000Z,0
1.44774E+18, 2021-10-12T01:45:58.000Z,0
1.44774E+18, 2021-10-12T01:45:51.000Z,0
1.44774E+18, 2021-10-12T01:45:48.000Z,0
1.44774E+18, 2021-10-12T01:45:04.000Z,0
1.44774E+18, 2021-10-12T01:44:58.000Z,0
1.44774E+18, 2021-10-12T01:44:56.000Z,0
1.44774E+18, 2021-10-12T01:44:16.000Z,0
1.44774E+18, 2021-10-12T01:44:16.000Z,0
1.44774E+18, 2021-10-12T01:43:49.000Z,0
1.44774E+18, 2021-10-12T01:43:36.000Z,0
1.44774E+18, 2021-10-12T01:43:34.000Z,0
1.44774E+18, 2021-10-12T01:43:08.000Z,0
1.44774E+18, 2021-10-12T01:42:59.000Z,0
1.44774E+18, 2021-10-12T01:42:52.000Z,0
1.44774E+18, 2021-10-12T01:42:31.000Z,0
1.44774E+18, 2021-10-12T01:42:12.000Z,0
1.44774E+18, 2021-10-12T01:42:03.000Z,0
1.44774E+18, 2021-10-12T01:41:49.000Z,0
1.44774E+18, 2021-10-12T01:41:20.000Z,0
1.44774E+18, 2021-10-12T01:41:08.000Z,0
1.44774E+18, 2021-10-12T01:40:51.000Z,0
1.44774E+18, 2021-10-12T01:40:48.000Z,0
1.44774E+18, 2021-10-12T01:40:36.000Z,0
1.44774E+18, 2021-10-12T01:40:28.000Z,0
1.44774E+18, 2021-10-12T01:40:03.000Z,0
1.44774E+18, 2021-10-12T01:39:38.000Z,0
1.44774E+18, 2021-10-12T01:39:33.000Z,0
1.44774E+18, 2021-10-12T01:39:19.000Z,0
1.44774E+18, 2021-10-12T01:39:19.000Z,0
1.44774E+18, 2021-10-12T01:38:39.000Z,0
1.44774E+18, 2021-10-12T01:38:12.000Z,0
1.44774E+18, 2021-10-12T01:38:12.000Z,0
1.44774E+18, 2021-10-12T01:37:43.000Z,0
1.44774E+18, 2021-10-12T01:37:29.000Z,0
1.44774E+18, 2021-10-12T01:37:14.000Z,0
1.44774E+18, 2021-10-12T01:37:11.000Z,0
1.44774E+18, 2021-10-12T01:37:09.000Z,0
1.44774E+18, 2021-10-12T01:37:08.000Z,0
1.44774E+18, 2021-10-12T01:37:07.000Z,0
1.44774E+18, 2021-10-12T01:36:11.000Z,0
1.44774E+18, 2021-10-12T01:36:10.000Z,0
1.44774E+18, 2021-10-12T01:35:43.000Z,0
1.44774E+18, 2021-10-12T01:35:35.000Z,0
1.44774E+18, 2021-10-12T01:35:18.000Z,0
1.44774E+18, 2021-10-12T01:34:52.000Z,0
1.44774E+18, 2021-10-12T01:34:51.000Z,0
1.44774E+18, 2021-10-12T01:34:37.000Z,0
1.44774E+18, 2021-10-12T01:34:36.000Z,0
