Id,Label,timeset,size,modularity_class
2957,1386087054979776515,,3,1548
2958,1447764970570190850,,3,23
2959,1444444762300289025,,1,1549
2960,1248595775682215936,,6,415
2961,2241024191,,1,1550
2962,1447534326934085632,,3,1551
2963,1424390400354181122,,43,23
2964,481364709,,7,1552
2965,1401150478839332864,,1,1553
2966,717634949474598912,,1,415
2967,1447990678848425990,,3,837
2968,1294975468710572036,,30,31
2969,1374653830823022594,,1,37
2970,873888684650536960,,2,1554
2971,1027155612352704513,,1,235
2972,1444995536319352833,,49,289
2973,1404961429132828673,,1,1555
2974,1412472372398116866,,17,68
2975,1420187563537707012,,16,1556
2976,1009746953545093120,,8,1557
2977,1439826774255407104,,10,1558
2978,1434889036041232384,,27,1559
2979,1433135054553812993,,2,1560
2980,1446310417031053318,,1,1561
2981,3487708516,,1,1562
2982,1143997279348645895,,3,1563
2983,1430101646684524549,,7,351
2984,955615086680276992,,1,1564
2985,3006217354,,8,1565
2986,1399916433056747522,,1,1566
2987,960068923759751168,,1,1567
2988,1363354175648620546,,15,68
2989,1445461488194371591,,3,1568
2990,1444013474254884881,,1,1569
2991,1440466221292392452,,1,1707
2992,1307064059968327681,,3,55
2993,1217083323333390336,,17,31
2994,1257346540638740485,,13,1570
2995,734009154898038789,,1,1571
2996,4831557304,,9,1572
2997,1440650309836050434,,5,235
2998,1436758741764825091,,18,43
2999,1367594704985075713,,1,1573
3000,1347278420250656769,,8,1574
3001,1432727654722121729,,2,1575
3002,944934403289112577,,2,1576
3003,1162386484097249280,,7,1577
3004,1429830428576387075,,1,1578
3005,984860246634934272,,2,1579
3006,886197517452550144,,5,1580
3007,1442489095872077829,,12,1581
3008,1392491533786570754,,1,837
3009,1362164149204246529,,61,536
3010,1427466337975218181,,1,1582
3011,743287719124557824,,5,837
3012,533353924,,2,1583
3013,1374853136318357504,,1,1584
3014,1431130772543524865,,4,31
3015,1439341641790283782,,26,3044
3016,1402305597773475842,,11,1585
3017,1322540923,,1,1586
3018,1440025814196752385,,13,1587
3019,1435963268871299075,,4,1588
3020,1445100566963802117,,3,1589
3021,1448097113208987654,,3,37
3022,1394251423030947842,,3,1590
3023,22148610,,3,1591
3024,748849610672726016,,12,1592
3025,1421022817265541120,,1,1593
3026,1428630783531618306,,3,1594
3027,957221394009354245,,1,1595
3028,1242676760950583303,,2,761
3029,1440346871264731148,,83,37
3030,1326836398075367424,,2,1596
3031,1437157296631697408,,19,31
3032,1301208489403068419,,3,1597
3033,1432992533164945411,,2,37
3034,707255043305693184,,2,1598
3035,1440451625529720836,,10,1599
3036,1105662150557814784,,9,1600
3037,1314657134081171465,,2,1601
3038,1436330326503141385,,2,1602
3039,1366863450996166656,,1,1603
3040,1311036226271612928,,8,1604
3041,1441051090590388235,,5,1605
3042,1444703779211841544,,1,1606
3043,1402624097452843015,,5,1607
3044,73067616,,1,1608
3045,1418894629236318211,,9,1545
3046,1011417013409861632,,9,1609
3047,1393946589656408064,,1,1610
3048,2972439214,,2,1611
3049,1444898365267853314,,4,1612
3050,1344908789556813824,,6,1613
3051,109362031,,1,1614
3052,1434281662926376960,,7,1615
3053,1174375470248472583,,1,289
3054,1427037411100532738,,2,1616
3055,1440737504122998795,,6,289
3056,1433447809773015044,,3,1617
3057,1438433975517818886,,3,1618
3058,1441476896886116356,,2,1619
3059,1434414557326422018,,17,1620
3060,1286002507634954241,,2,37
3061,1444968223695417345,,9,1621
3062,1417162762963365894,,6,1622
3063,1432201866234978307,,6,31
3064,1594643623,,2,1623
3065,1438013866319958016,,1,1624
3066,1440560443047571457,,3,1625
3067,1385642485314035713,,3,235
3068,1310195563829383169,,15,1626
3069,1131366432640573440,,3,1627
3070,4511087482,,11,43
3071,1380172458624307212,,1,1628
3072,1396138573900955651,,23,289
3073,1133757280996827136,,2,1629
3074,1311276659467673607,,1,1630
3075,1403710137877991426,,2,351
3076,1444714000667881490,,2,1631
3077,1428088043408400396,,2,1632
3078,1272544970172362752,,3,1633
3079,1026233558292156416,,2,351
3080,1436001959291543552,,13,1634
3081,955238894,,2,1635
3082,1432574934354579463,,1,1636
3083,1445746424189112325,,4,1637
3084,977289403461664769,,2,761
3085,1444605990842912768,,5,1638
3086,1319159586868387841,,1,761
3087,1337567408379359232,,1,1639
3088,1420193048688926722,,1,1640
3089,1330471191081959424,,6,68
3090,1377319843393896453,,9,1641
3091,1438166925155131394,,4,1642
3092,944702286630211584,,12,23
3093,1305995799575375872,,5,1643
3094,1437585397966594048,,4,1644
3095,1351336044726259712,,6,1645
3096,1373471790387765252,,1,1646
3097,827835916408414212,,3,1647
3098,1377132732333969409,,5,1648
3099,1435036415419576320,,5,837
3100,1409362057410002946,,14,1649
3101,1425295772,,1,23
3102,1379414736131874823,,1,415
3103,1375942342809649152,,4,837
3104,1444219682706296834,,19,1650
3105,1438144731016404994,,4,1651
3106,1407885480910282755,,3,1652
3107,1436322756484734980,,20,1870
3108,1443785440612528128,,3,1653
3109,1437165296440197125,,1,1654
3110,1364628185560854529,,1,685
3111,1290524160540717058,,11,1655
3112,1445691572838748167,,13,1656
3113,1440292666994933772,,20,351
3114,1442117845303713799,,1,1657
3115,1394752868884918289,,1,415
3116,1394256643001516033,,4,1658
3117,448558069,,24,1659
3118,793086780681641984,,18,1660
3119,203458953,,21,1661
3120,1381865068808318983,,2,1662
3121,1413797744066527238,,3,485
3122,372199748,,19,43
3123,221730224,,18,761
3124,170016853,,1,1663
3125,1445618760123969539,,1,1664
3126,1382692011908694018,,8,1665
3127,1158565982308167680,,2,230
3128,1272585634184605702,,1,369
3129,1442281478046420997,,3,1666
3130,1434290459464011780,,2,422
3131,1425413593277808641,,3,1667
3132,1441033281085001732,,1,1668
3133,1433031864596537352,,3,1669
3134,1370891840485011460,,5,1670
3135,1443278516758499330,,26,1671
3136,1432226840744275971,,2,876
3137,1445503283024433154,,22,37
3138,1407639891601727489,,5,1672
3139,1445716120036528133,,7,1673
3140,60329650,,2,1674
3141,135959770,,5,837
3142,1442151821670109188,,27,1675
3143,1424165174387302401,,7,1676
3144,1440463375700414468,,6,1677
3145,1439422248847233025,,2,43
3146,1358817151621058560,,1,415
3147,1094029598784872448,,1,1678
3148,1316113267971051520,,1,1679
3149,1433894167252504602,,5,1680
3150,3807130763,,4,1681
3151,1361679289276538882,,5,1682
3152,936206715476959232,,1,109
3153,1381358916416716804,,5,1683
3154,241347893,,13,1684
3155,1428833597457375235,,1,1685
3156,994599742389792768,,2,1686
3157,1427821892820369410,,5,1687
3158,1444177276766068740,,5,68
3159,903424940,,4,1688
3160,2781988067,,14,837
3161,1435124327712690180,,4,1689
3162,1379184062829629448,,6,31
3163,1437803698051289096,,3,1690
3164,492880865,,2,1691
3165,1433083143922360325,,2,1692
3166,1250122290316169217,,1,1693
3167,1406540066818772997,,2,1694
3168,1433851130476380162,,11,1695
3169,1395089051414315010,,3,327
3170,1443179094141669377,,5,68
3171,1163122566057332736,,2,1696
3172,1405611243663155207,,8,1697
3173,40896423,,2,34
3174,1443578098184687626,,11,1698
3175,1366084619427188736,,1,1699
3176,1433955167813185536,,18,761
3177,1420433812253708300,,2,1700
3178,1429647416119238656,,64,1997
3179,1386729410888339457,,4,1701
3180,1354514644703043588,,1,1702
3181,1704440558,,14,1703
3182,1345046851108573184,,33,68
3183,1436695175321972742,,8,3116
3184,182736029,,1,1704
3185,1346978888618897411,,4,1705
3186,1348062590681948160,,1,3184
3187,1403683955522510853,,1,1706
3188,2902645059,,6,235
3189,1435754533074915329,,2,837
3190,22981547,,3,1707
3191,405237493,,1,1708
3192,1438095461605416969,,1,1709
3193,933843382081871877,,9,37
3194,94856689,,2,2094
3195,1422815992569163777,,5,1710
3196,1361413811081781248,,3,31
3197,1408415220620529670,,7,1711
3198,1277539555483291650,,2,1712
3199,1432188192640229376,,1,1713
3200,1444009101349036034,,1,1714
3201,1374284515514925057,,1,1715
3202,3309136769,,2,1716
3203,1442033028889415683,,8,1717
3204,1443786899341021224,,13,31
3205,1363670014432321544,,1,1920
3206,1388967103848407042,,1,837
3207,1446814976719482884,,1,1718
3208,979499259102871552,,48,1719
3209,1233376318433054726,,1,31
3210,1436759300366557189,,1,235
3211,1446736969845903361,,12,1720
3212,1388972460456955907,,3,1721
3213,1411038227369185284,,2,536
3214,1434789617908203522,,3,1722
3215,1438504986502057990,,7,1723
3216,1379803217438113802,,8,1724
3217,1440490466613477378,,4,31
3218,2326572954,,4,351
3219,33346593,,4,1725
3220,1427754884288364555,,1,1726
3221,1376157226130235397,,1,1727
3222,994930319349301248,,7,1728
3223,1297328670026141697,,3,1729
3224,1438122365095874565,,18,1730
3225,1448022813252718594,,1,1731
3226,1113918377691475968,,1,1732
3227,1371361355006050304,,14,289
3228,1445781770645893126,,2,1733
3229,1431568447067021314,,13,1734
3230,1246862812653195266,,11,1793
3231,931613281,,1,1735
3232,1319993648,,12,837
3233,1432036447251570688,,6,1736
3234,1293933499154604034,,20,1737
3235,1437450833134866437,,3,1738
3236,1440796232834715650,,1,1739
3237,1385730076139003917,,45,1740
3238,1392570963506704385,,3,1741
3239,1390403260100583427,,4,837
3240,1439619253343240194,,16,1742
3241,1431264204296790016,,2,235
3242,379819081,,16,1743
3243,1444381869257207813,,29,37
3244,1394691814444179462,,7,1744
3245,2440332189,,6,1745
3246,1415046041817255937,,1,1746
3247,158314798,,5,1747
3248,1374286604852981764,,4,3213
3249,1415816130980106245,,2,1748
3250,1385468064028844033,,12,1749
3251,1386768155029221382,,1,1750
3252,1389697661247369225,,69,31
3253,1387737133289512964,,1,23
3254,1441648474835980296,,9,1751
3255,1342569437967372292,,1,1752
3256,1384883597283368963,,3,289
3257,1419961872539963392,,4,43
3258,1424034164018352129,,3,1753
3259,1432873513547927552,,13,1754
3260,1440136493993914376,,4,1755
3261,1434736914972790788,,1,1756
3262,959134077805834241,,1,1757
3263,3412788983,,9,1758
3264,1428742244610330637,,1,37
3265,1391581416299933702,,4,1759
3266,1217544272,,2,1760
3267,1395812727872909312,,5,1761
3268,2667531852,,8,1762
3269,1338735636161777665,,1,31
3270,1425572417024536580,,1,43
3271,1441843931784749056,,1,1763
3272,1417658243543977985,,4,1764
3273,901143944460894214,,1,1765
3274,1436456846756388864,,4,1766
3275,86057753,,3,1767
3276,1314572282342313984,,28,1768
3277,995712746040766468,,2,1769
3278,973047799209054208,,4,1770
3279,1424064590569037825,,11,1771
3280,1430984188661014532,,1,1772
3281,1439678652682280969,,17,37
3282,1416642324,,7,1773
3283,1392737349780611072,,2,1774
3284,47863153,,3,31
3285,881080862732951553,,1,1775
3286,1308160842714603520,,1,1776
3287,1441064235534979081,,3,1777
3288,1340752090109394945,,1,1778
3289,1233895865011593216,,10,37
3290,1362558275422666753,,1,1779
3291,1431667413205016581,,3,1780
3292,1443677058652155911,,1,1781
3293,1412824978660245509,,1,1782
3294,1062814715183681536,,83,1783
3295,955190844,,7,1784
3296,1376241910185082882,,1,1785
3297,1437994763253387266,,3,37
3298,1437400653832261632,,3,1786
3299,3329691520,,11,351
3300,1444879537855074305,,1,1787
3301,1415745319493591040,,3,705
3302,184542072,,1,837
3303,1442232602564255757,,2,1788
3304,1355629029165035526,,86,1789
3305,378647745,,5,1790
3306,1366812344957943815,,1,1791
3307,1400260830818619396,,1,1792
3308,4243102287,,1,23
3309,1425107944123863041,,4,1793
3310,1379818717152968716,,9,1794
3311,1381322652946735105,,10,1795
3312,997603468415188993,,1,342
3313,636031586,,2,37
3314,1434968160197910530,,15,43
3315,1374877673420324867,,2,1796
3316,1398891600558886913,,1,1797
3317,1435138577520906242,,1,1798
3318,1390670085975588867,,1,289
3319,1444460334853632000,,1,1799
3320,1433870513454161937,,5,31
3321,1369713290365046787,,2,1800
3322,1444516215880290305,,4,1801
3323,487463020,,1,1802
3324,1401863985532739586,,6,2316
3325,1437475451350487056,,4,1803
3326,1428282120070254592,,1,1804
3327,1436664342787801092,,6,1805
3328,1339688070904500231,,3,1806
3329,792214263926403072,,5,1807
3330,375047094,,22,1808
3331,1434739829992935425,,3,1809
3332,1438923783033823234,,3,1810
3333,1361160790561067010,,13,31
3334,1436052486238916613,,5,1811
3335,1375131285497077761,,13,1812
3336,1423331659978510340,,1,485
3337,1386672190905536514,,14,1813
3338,1432394091476684800,,5,1814
3339,843207253062828033,,1,1834
3340,1357468872312578049,,1,1815
3341,1268622112543170561,,2,1816
3342,1311270869306667015,,9,837
3343,1437269329964199937,,7,1817
3344,1428969907736170502,,3,1818
3345,1130879636827725826,,1,1819
3346,1444367205429243906,,2,1820
3347,1432954430018576385,,2,1821
3348,1448298914654867474,,1,1822
3349,1442537045923008521,,1,1823
3350,1369717359318097921,,2,415
3351,1380374269700435970,,2,415
3352,1338442720163983360,,1,1824
3353,1387811578314100739,,3,1825
3354,1382068259940352002,,3,1826
3355,1447343487674892290,,2,1827
3356,1365916472002965505,,1,1828
3357,1440893243869171720,,1,1829
3358,911480583477379072,,1,1830
3359,1363523006425829376,,1,1831
3360,1431956436226039808,,31,1832
3361,1381717032471695360,,1,415
3362,1433781439473111059,,9,1833
3363,1441080335702298624,,2,1834
3364,2492618917,,1,1835
3365,1441601878542872582,,1,1836
3366,1447837271974023168,,26,1837
3367,1372366698129600512,,2,1838
3368,1446301616584343554,,7,1839
3369,1430576708277596177,,2,1840
3370,1436617075036811266,,3,1841
3371,1431618444861100042,,2,1842
3372,1395283306795646977,,17,289
3373,1434535008719577099,,5,1843
3374,1447366130667081729,,1,23
3375,77691589,,4,1844
3376,1445157629421096961,,5,1845
3377,1392970927755784193,,8,1846
3378,1355724320182398980,,4,1847
3379,1443246779718246404,,4,1848
3380,16405139,,1,1849
3381,1390758847426535424,,4,23
3382,815970792278282241,,6,226
3383,1358154973087989763,,1,1850
3384,837010469806346240,,5,837
3385,1233161007935053824,,11,37
3386,1367136232304640003,,4,1851
3387,1433214453013753860,,1,1852
3388,1439133405682315265,,6,536
3389,1411015968294412294,,1,1853
3390,815913725316235268,,7,536
3391,409237807,,1,415
3392,1002138913,,25,837
3393,1420936523579543554,,1,1854
3394,1384195031116906496,,1,1855
3395,1432167291559546885,,3,536
3396,20831901,,2,536
3397,1389899228110012417,,1,1856
3398,1440358158057173003,,1,1857
3399,1421552190142009348,,8,1858
3400,1386711450035515393,,6,1859
3401,1437704459824533507,,3,1860
3402,1422157383376191488,,9,1861
3403,1492372046,,11,1862
3404,2311831650,,3,1863
3405,939306551801552896,,6,1864
3406,1046313193457569792,,2,1865
3407,2422804285,,1,1866
3408,1437794512911351822,,1,1867
3409,719861890877403137,,2,37
3410,1447368276548349955,,1,837
3411,1388089161111019520,,1,837
3412,1435437663989878786,,1,1868
3413,421845502,,2,1869
3414,1446596424431505409,,2,23
3415,844939390203957249,,1,1870
3416,1445907748911075329,,1,1871
3417,1444592771474493440,,5,1872
3418,1444317921266700288,,4,1873
3419,1425733633470464001,,12,43
3420,1399045153457852416,,6,1874
3421,1440253894303498241,,6,1875
3422,1417990074277400582,,4,31
3423,1427670451598340096,,1,1876
3424,1430542973465513998,,6,1877
3425,1437927901014286337,,4,1878
3426,1394583957400924162,,161,1879
3427,880538290725814273,,1,837
3428,994478122392260608,,3,1880
3429,4379276052,,2,1961
3430,1431173577043283968,,16,1881
3431,1434465216343920641,,11,37
3432,2489830678,,8,23
3433,1390297845811621889,,2,1882
3434,1390845894216593411,,2,1883
3435,1433058215181393926,,15,1884
3436,1428784399332556813,,2,31
3437,1437374627664175110,,1,351
3438,1437090187486670852,,3,1885
3439,1441785410452017154,,2,1886
3440,482005376,,1,415
3441,1216731592812584961,,1,1887
3442,40500600,,1,1888
3443,1426548600549482504,,3,1889
3444,977558790852829184,,1,1890
3445,1436032048901214236,,1,1891
3446,957855239872307201,,2,68
3447,1436946400177229824,,3,1892
3448,1427152043114852353,,6,43
3449,1391034595756310529,,13,1893
3450,1447257904327929856,,1,1894
3451,1261777237013135360,,11,1895
3452,1435518948565520392,,18,1896
3453,3351585316,,4,1897
3454,1434979879586463749,,2,1898
3455,1439863331842498561,,14,1899
3456,1215528162416898049,,1,1900
3457,1446339626227023879,,2,1901
3458,1346219486710476800,,1,837
3459,1437832182597308425,,7,1902
3460,1437516821947637769,,1,1903
3461,1423363736484683777,,1,1904
3462,1429641002940190723,,1,1905
3463,872771527,,4,1906
3464,936885314836094976,,2,1907
3465,100593089,,5,1908
3466,1435050390999998469,,6,1909
3467,777600100189081600,,1,43
3468,1439378541867536385,,1,1910
3469,1440095061316800513,,1,1911
3470,1427662412585611267,,7,31
3471,4799510477,,3,1912
3472,1205745700757213184,,12,1913
3473,1442518345698271235,,16,1914
3474,1374487982539902978,,1,1915
3475,1014237730480500736,,1,837
3476,1041486401659916288,,10,1916
3477,1338727053357703169,,2,1917
3478,67347903,,2,235
3479,1432979140110700545,,6,226
3480,1404884643803926531,,4,1918
3481,1362178526456201217,,3,1919
3482,1136658217734295553,,7,43
3483,1147550108785020928,,9,1920
3484,1352030203300745226,,15,226
3485,1438027503415615491,,2,837
3486,1398835390992326663,,1,1921
3487,1398861843016425472,,1,1922
3488,1420468001837654018,,1,1923
3489,2624446023,,1,1924
3490,1444744225074077704,,1,1925
3491,384958534,,1,1926
3492,1437157871914000393,,11,1927
3493,1447606405809074181,,1,1928
3494,1423185870362980353,,1,1929
3495,1437377787338256387,,2,1930
3496,601917132,,1,1931
3497,1369969117336276995,,2,1932
3498,1046879214329319428,,2,1933
3499,2166876963,,10,1934
3500,1448361177805824003,,4,1935
3501,1444538458110889984,,1,1936
3502,1438893437865058309,,4,1937
3503,792377612739944450,,17,1938
3504,1397904051010904066,,1,1939
3505,1366195536496320516,,1,1940
3506,178340470,,1,48
3507,61703184,,3,31
3508,1427693492579471370,,7,37
3509,1445112009620692992,,2,1941
3510,1416380204671541250,,1,837
3511,3352924487,,4,1942
3512,1439691993286852613,,1,590
3513,1429218948982181889,,2,1943
3514,235140264,,1,1944
3515,1381228645151301634,,34,289
3516,1383515080009011205,,2,1945
3517,1438594084109791232,,1,1946
3518,323989260,,7,485
3519,1427581403802206212,,1,415
3520,1346587542834065408,,2,1947
3521,1418255744026259457,,1,1948
3522,1041246079,,5,1949
3523,1434034915633467392,,5,1950
3524,1437869760532946955,,1,1951
3525,1402144383588212740,,2,1952
3526,1445596716850241536,,1,761
3527,1702890206,,10,1953
3528,1389658584196149251,,14,1954
3529,1438036168537300992,,51,68
3530,1402518796007481347,,4,1955
3531,1439838400077615105,,9,34
3532,298670008,,2,415
3533,1447858573556555779,,5,2687
3534,3696215239,,1,43
3535,1441616030363643905,,2,1956
3536,1404195218531008512,,4,31
3537,126393312,,1,1957
3538,625426660,,29,23
3539,1432776764019851266,,1,1958
3540,1416774569268895746,,3,37
3541,1431685179886608388,,2,289
3542,136972326,,1,1959
3543,1020322820436504576,,1,1960
3544,1429104215318745090,,11,289
3545,1445414345786155011,,20,1961
3546,1002179297711403013,,47,1962
3547,1407674768694808577,,1,1963
3548,1429789688332623875,,1,1964
3549,3434609596,,2,1965
3550,1282866063294824448,,1,1966
3551,17451781,,1,1967
3552,724487255197396992,,15,351
3553,1440612559996866566,,9,761
3554,1361009529702473732,,6,1968
3555,326196366,,1,281
3556,266334576,,1,1969
3557,3343182544,,1,1970
3558,1316470728775151618,,2,192
3559,1445800933577928704,,1,1971
3560,1443484973600628744,,1,192
3561,1280711353959735296,,2,1972
3562,1433233464103473152,,1,1973
3563,1357517415899295745,,1,1974
3564,144656075,,2,1975
3565,761865842254573568,,6,1976
3566,1387922549858840576,,2,1977
3567,1404727479454027776,,5,1978
3568,1434221261840867334,,4,1979
3569,1389566452949205011,,2,1980
3570,1436673542138081281,,2,415
3571,19783137,,4,327
3572,979864195217977345,,1,1981
3573,1397614164974133248,,22,1982
3574,1423010241772457991,,6,1983
3575,462187403,,3,1984
3576,1431114820997156869,,2,1985
3577,1407471620067823625,,1,1986
3578,1432015908319338508,,5,31
3579,1384996434555068419,,11,1987
3580,1385002418631553027,,5,1988
3581,1411488124350304259,,1,1989
3582,1444103679775289344,,11,31
3583,1175743683125108736,,4,1990
3584,1427106984701177857,,4,43
3585,1433651071793127425,,7,1991
3586,1447390992160616449,,1,1992
3587,557727543,,8,1993
3588,1438838939071262720,,1,1994
3589,1427791562902278148,,16,31
3590,1408192419485605899,,5,1995
3591,35237135,,4,23
3592,951260786046926848,,1,761
3593,1366234349859987458,,7,1996
3594,1365401029781643266,,2,1997
3595,1413915075912556544,,9,837
3596,1159105110,,1,761
3597,2666241908,,1,1998
3598,1366744529718697985,,2,1999
3599,1446401994541916168,,8,2000
3600,1267076017539084288,,2,2001
3601,1400916485904617474,,1,351
3602,39567780,,1,235
3603,1371302605171793922,,3,837
3604,4343554780,,2,2002
3605,76829200,,1,2003
3606,3097714715,,2,536
3607,1436636864442605570,,9,68
3608,1232575349424369664,,6,2004
3609,1275033000,,1,837
3610,1440729089782861830,,3,2005
3611,1443200268821143554,,4,2006
3612,982442078,,2,2007
3613,1439377225908899844,,3,2008
3614,955401468776992768,,1,2009
3615,1244538049700057093,,1,2010
3616,1437338451490197506,,4,2011
3617,1435505423033896963,,4,212
3618,1442403221985660930,,9,289
3619,1430480169425244161,,1,2012
3620,1343914530443653123,,1,2013
3621,505416749,,3,2014
3622,844765364,,4,2015
3623,1435053742441656322,,1,2016
3624,136015228,,2,2017
3625,1440446932929826819,,6,2018
3626,1439973495006371852,,24,2019
3627,156380837,,1,2020
3628,1392401271911501825,,3,2021
3629,1432400224324972547,,16,37
3630,971378783717613568,,11,2022
3631,1443864201458602000,,2,2023
3632,1444000612966813699,,4,876
3633,1446818360419700743,,1,2024
3634,1389951049092538371,,6,2025
3635,802788502723301377,,5,2026
3636,1391763171657097218,,7,43
3637,1417660700160401410,,2,23
3638,1440823586114048003,,15,23
3639,966373306264899588,,3,2027
3640,1076513238311989249,,9,2028
3641,1002172862646534144,,17,2029
3642,1370254510241632256,,1,2030
3643,1422099344942059523,,9,2031
3644,1864286682,,3,2032
3645,1435751997722939392,,2,37
3646,44039038,,1,68
3647,1442104685956009985,,6,2033
3648,1320808130188578816,,2,2034
3649,4752025969,,3,120
3650,993219511691161600,,2,2035
3651,1086342576796512258,,1,2036
3652,1432220624466980865,,3,2037
3653,1414366940248805377,,1,2038
3654,1370055070210002944,,2,2039
3655,853125247,,15,2040
3656,1252282963515052034,,1,37
3657,1163688173312139270,,13,2041
3658,1440649703180275722,,2,2042
3659,1437842023172775938,,3,2043
3660,825481172381728769,,3,2044
3661,1428080569229926400,,3,2045
3662,1356865248385331201,,4,761
3663,2961495694,,1,2046
3664,295296834,,2,2047
3665,1437443676725075968,,1,2048
3666,1116384185067794433,,1,235
3667,2609048300,,1,31
3668,1435970871374401536,,7,2049
3669,1443685239566569479,,9,761
3670,927499539682070528,,17,37
3671,1442739757469954048,,1,2050
3672,1418223381099335692,,23,235
3673,1439636584471662594,,2,2051
3674,1443605256156459015,,2,2052
3675,293465667,,1,536
3676,1394404353142886403,,8,415
3677,1441259194745704453,,2,2053
3678,19029929,,1,2054
3679,20694744,,8,2055
3680,1362092886758744072,,1,2056
3681,595548295,,10,43
3682,1386185081782300679,,2,2057
3683,4518315441,,1,2058
3684,1432410519584088067,,3,2059
3685,1434290809147326464,,4,2060
3686,1384115090899668994,,15,2061
3687,1392083252421271552,,1,2062
3688,1353928314436653059,,4,2063
3689,4834430626,,1,43
3690,1424452324580368389,,7,37
3691,1441802977136627715,,5,2064
3692,1393935296643821568,,1,837
3693,1372791851388858369,,1,2065
3694,1419259927101575172,,2,2066
3695,1442147850926710799,,9,2067
3696,324492378,,4,2068
3697,1288188733163012097,,2,2069
3698,1368056378502307843,,5,2070
3699,1440742470313152526,,16,2071
3700,1434768166262087681,,1,2072
3701,1448204887817400327,,4,23
3702,1423733984094134274,,11,351
3703,1421916744252366855,,2,2073
3704,1363712097834573824,,2,2074
3705,1447305404954734594,,1,2075
3706,1444015018211745794,,5,2076
3707,17054096,,3,767
3708,1404563556561948673,,2,2077
3709,1433657435827310597,,1,2078
3710,1441132353712115722,,1,2079
3711,1389518133912768513,,4,289
3712,1442020873490239488,,3,226
3713,1391012912962015234,,1,837
3714,1240415094837780480,,37,2080
3715,1437025645414993923,,2,2081
3716,1432404888668057601,,4,23
3717,1372954047511076864,,5,2082
3718,1315266915242307584,,1,2083
3719,1303500157816680449,,2,2084
3720,1337871751120887810,,19,2085
3721,1430600921386475520,,1,2086
3722,918454085342384129,,1,2087
3723,1373353918617563137,,2,2088
3724,1443511597088002048,,6,445
3725,1340681398642991109,,52,289
3726,1440280995161272328,,1,2089
3727,1352853163980713989,,5,2090
3728,1437105208308424713,,7,2091
3729,1442004481139359747,,2,837
3730,1434676744405983233,,5,2092
3731,1031958240937029633,,2,2093
3732,1438130476108103681,,4,2094
3733,1147181133676908544,,3,2095
3734,1421076238144139271,,3,2096
3735,177921542,,1,2097
3736,1428153483992068098,,16,2892
3737,1367252757510574081,,1,2098
3738,1566946746,,7,2099
3739,1310725865727238144,,2,1856
3740,2683171496,,1,2100
3741,1434561570898645003,,10,2101
3742,1273549217366044673,,1,2102
3743,1380342275859869696,,1,289
3744,1438329063026872324,,2,2103
3745,1443149387467829254,,1,2104
3746,1419729560673800213,,1,68
3747,1434168608746266625,,2,2105
3748,1438555079196299267,,2,2106
3749,66460417,,1,2107
3750,1437352767283150850,,5,2108
3751,1423501365242994690,,4,2109
3752,1601683356,,1,2110
3753,1445265252824731653,,3,2111
3754,1403761154787364871,,2,2112
3755,1438649120932212740,,3,485
3756,1398413035471925248,,9,2113
3757,2384987798,,8,31
3758,1346148920305610759,,6,2114
3759,1432004350231171079,,3,1793
3760,1430947061269098500,,1,2115
3761,1441830262761951238,,6,2116
3762,1422378609336008707,,11,2117
3763,999880193614364672,,3,2118
3764,1126748432347963393,,8,2119
3765,2758205289,,5,31
3766,1415729742863601667,,9,2120
3767,1448292249146646530,,2,2121
3768,1366905907464921088,,6,68
3769,1336120369028214792,,1,2122
3770,1410642093060460545,,2,2123
3771,1425159358997049350,,1,31
3772,1225747480006012928,,1,2124
3773,1444841771209576453,,7,772
3774,1426577119228829701,,3,2125
3775,890951942486147072,,2,235
3776,947027826196103168,,3,2126
3777,1180780996263923713,,13,2127
3778,23823907,,7,485
3779,1435712193274732548,,3,2128
3780,1428043289131945993,,2,351
3781,1275790555394400257,,16,2129
3782,1433787561084964867,,18,2130
3783,4574226553,,4,837
3784,1434253113427329025,,8,2131
3785,1446154578165121027,,1,2132
3786,992270170755293186,,9,2133
3787,1400534111698182150,,3,2134
3788,4252206853,,1,2135
3789,1651419925,,2,2136
3790,1440219326556950533,,1,2137
3791,4887000971,,12,2138
3792,1380989055094173698,,2,2139
3793,1371056801177686019,,5,578
3794,1060991712447860736,,2,2140
3795,1425380517961076736,,4,2141
3796,1417041967289090048,,8,2142
3797,1434886619354435590,,62,23
3798,1442116078230925317,,4,2143
3799,184605177,,1,2144
3800,30150107,,5,2145
3801,1428802881688375300,,8,2146
3802,1426279905579442185,,2,2147
3803,1435021939412815876,,1,2148
3804,1413832939000012801,,1,2149
3805,1437897317714124804,,6,2150
3806,1397352163773272066,,6,837
3807,1205104253922091008,,1,2151
3808,1407911437750706184,,3,2152
3809,1434884101681651712,,5,2153
3810,950132696,,3,2154
3811,288551289,,6,2155
3812,1216291877881671680,,10,2156
3813,1432678713691418627,,2,798
3814,1434294231368077312,,6,2157
3815,1430828485187100673,,1,2158
3816,1447184999883722760,,9,536
3817,1368334191780376576,,1,2159
3818,1442917108254453760,,1,2160
3819,1205380596194668544,,1,2161
3820,1417538428699250691,,1,2162
3821,1446442417759178784,,2,2163
3822,1424636841303629826,,1,2164
3823,1429540963081359368,,1,2165
3824,1349428560411447303,,1,2166
3825,1258051699396116482,,1,415
3826,1369708257967632385,,1,415
