Id,Label,timeset,size
2146,1448190500838658053,,3
2147,364143739,,1
2148,1441854623984222208,,1
2149,954108273615163392,,1
2150,1434304529172992001,,5
2151,19097874,,6
2152,946756999408107520,,7
2153,1436946564778536962,,1
2154,1441175604246634506,,4
2155,1431802199194152961,,1
2156,1439606958533775361,,1
2157,1432831090633236487,,1
2158,1447692487317983232,,1
2159,1445061815461896194,,15
2160,437243758,,2
2161,892509620614217728,,1
2162,1436089360638636045,,27
2163,1440605132110974977,,26
2164,1438709139761467393,,1
2165,1343284540379439104,,11
2166,1043259113109508096,,94
2167,1431385710880169987,,5
2168,1443899334916022272,,22
2169,1431508285442576388,,4
2170,1425678156350967810,,3
2171,1443632054709600256,,7
2172,1426162138242945026,,1
2173,1393682506973474819,,57
2174,73764555,,46
2175,1412533718250622977,,7
2176,1440368988236566529,,10
2177,1377309205154107407,,1
2178,2266007934,,1
2179,1437395122509996032,,37
2180,1370922090610577410,,25
2181,1361171741242912769,,1
2182,1437427213331279879,,1
2183,1428936190917431301,,10
2184,1376659120774901765,,199
2185,1326252118077026310,,1
2186,1348693833593155584,,46
2187,1422009481383141377,,7
2188,1372757617907396611,,3
2189,1444199220320235520,,14
2190,1433485195726970886,,12
2191,1441866805450969095,,12
2192,1133263976190627840,,1
2193,1421119412191563777,,1
2194,2739650472,,16
2195,1433123808882270210,,2
2196,1394790607407783936,,4
2197,942982227360714752,,1
2198,1434013365865631744,,97
2199,1403355055969816580,,2
2200,356711657,,1
2201,398299439,,2
2202,1448425487282413568,,1
2203,1442057435523391501,,21
2204,1433747220638183426,,12
2205,1444536163696402436,,45
2206,1406805604165775360,,8
2207,1381819850511642626,,9
2208,1374353775767478276,,44
2209,1432922072552980483,,2
2210,1411444573017096194,,1
2211,1383780571965390856,,60
2212,1441748929268240384,,18
2213,708113042911813632,,1
2214,1437409110635556868,,4
2215,182558793,,1
2216,153092924,,289
2217,1440563964912361484,,5
2218,1437578970434662401,,1
2219,1212132556281303040,,2
2220,1440415409534951429,,43
2221,1445189065024974849,,9
2222,1440987002317549568,,3
2223,2416549789,,1
2224,141819935,,10
2225,3378253571,,2
2226,1447531067699646475,,5
2227,1442227208483860482,,3
2228,1387727428949266432,,1
2229,1434419750843543557,,81
2230,1260691069,,1
2231,1405772999538606088,,1
2232,2568384055,,6
2233,1389643072632356865,,7
2234,1172185448145252353,,3
2235,1433538830326395003,,5
2236,1442658729002995713,,10
2237,1425802418323959815,,4
2238,1439631729715732486,,15
2239,1436024140369211396,,14
2240,1444847359158997001,,1
2241,1406109363362746370,,2
2242,1432023883507539975,,9
2243,1424771026966118405,,29
2244,1372309600154779651,,17
2245,1245562669689520129,,29
2246,1443574287160385541,,13
2247,1445055624597938186,,20
2248,704353802351218689,,9
2249,1368318287814221828,,19
2250,1435534762949545984,,12
2251,1410784349214195712,,1
2252,1317026845561335808,,1
2253,1430709929501880320,,12
2254,125007819,,1
2255,743761764916019200,,1
2256,34685057,,7
2257,1446199074495942656,,4
2258,1444950359617589249,,2
2259,1434014398423597059,,16
2260,1438447925399588867,,10
2261,1444628891507650560,,16
2262,110713860,,1
2263,1442402291143700492,,3
2264,1445403003331256342,,10
2265,1446043887752069120,,5
2266,914967613016543232,,13
2267,1436402058454765618,,9
2268,970000781008089089,,6
2269,1438095969795575810,,7
2270,1371775617860042755,,7
2271,1434020030404915202,,21
2272,1441190275703918595,,1
2273,1232010374251151363,,80
2274,1448310982095212544,,2
2275,1367493651367153671,,3
2276,1234798891289194498,,21
2277,1442886314064588807,,23
2278,1416449899344760832,,1
2279,299795765,,25
2280,1412473199888117765,,9
2281,1368369379138764800,,6
2282,1355392145356693508,,9
2283,1355985172450189353,,2
2284,1402151085213732869,,72
2285,1441358721494372354,,1
2286,1430949521744404485,,67
2287,1424458800124370948,,41
2288,1425931399358341123,,17
2289,1239610128778829825,,3
2290,1411799933548695565,,11
2291,1435253914828480520,,31
2292,1422217873838145540,,1
2293,1297252879477039104,,5
2294,1433146413878177794,,3
2295,1424385531173953541,,1
2296,1225508406066212864,,9
2297,1350007068523171840,,7
2298,1265378210939678720,,3
2299,105852422,,2
2300,1431186077344100353,,1
2301,1446624686025105417,,24
2302,87102292,,4
2303,1424023860907675656,,7
2304,1405609401273229322,,1
2305,1434916255723569156,,6
2306,1434602615543779330,,42
2307,1715115498,,38
2308,47823036,,1
2309,1436075677518860295,,10
2310,1423302209106845698,,18
2311,1364230067979657226,,2
2312,1399871096610979841,,1
2313,1428978409632198656,,10
2314,1426167937858084868,,17
2315,627552193,,1
2316,1440495108596453384,,5
2317,1086662721268076546,,3
2318,1423308607844720649,,158
2319,1442188217038503936,,1
2320,1127430582311350272,,9
2321,1426715576991469571,,52
2322,1423626697048420352,,8
2323,1443895953195352066,,1
2324,367594838,,7
2325,1188127628278018051,,10
2326,1237643406131605504,,125
2327,1052954528,,13
2328,1368323930029690886,,1
2329,2549855215,,22
2330,1405319513734778881,,2
2331,1379815778225115142,,2
2332,1439278190489477126,,5
2333,1397197579318964228,,13
2334,1417282747,,4
2335,1310013485649211393,,3
2336,1404560477842198539,,14
2337,1430245988367732741,,1
2338,1380186661724823555,,6
2339,1435095257713160192,,25
2340,1438732962850344963,,1
2341,1308787990064435200,,83
2342,1423309252324728839,,9
2343,1440318193097056264,,1
2344,916033913021014016,,8
2345,1224611965219139584,,37
2346,1395558377179127811,,3
2347,1436634589083090944,,3
2348,1446582987852636161,,1
2349,1437892565072678913,,1
2350,1446176752871616515,,1
2351,1439772617330724866,,7
2352,1426705568798887936,,5
2353,33447947,,9
2354,1441261865900797962,,1
2355,1373127390386356227,,31
2356,1161676097399824384,,3
2357,1447967560302010378,,3
2358,1028867306460520453,,1
2359,1440898080539398147,,29
2360,713892203,,2
2361,1434201222601453570,,45
2362,1115034903266189318,,85
2363,1446879351677628426,,17
2364,1447672490034040835,,10
2365,1445790759660232704,,4
2366,1438147230800785419,,26
2367,1346992738529538050,,13
2368,1442118852523945986,,2
2369,1437529479618891779,,7
2370,1428453281815310337,,4
2371,1385778079948107783,,3
2372,1433049594380816394,,5
2373,1447239537785131013,,4
2374,1421249447128977408,,16
2375,1165658491765149696,,4
2376,1387488833772560384,,12
2377,1436398141037846532,,2
2378,51446765,,34
2379,1444972830328766464,,14
2380,1419240504659689474,,42
2381,1438047440511270912,,23
2382,2154209746,,5
2383,1416191630999183366,,3
2384,36217766,,3
2385,1445421310637658113,,36
2386,1437981489271017481,,86
2387,1434389801038274563,,4
2388,1433499657259429890,,1
2389,1448418071798943744,,2
2390,1435409118571872261,,27
2391,1445368279095136257,,36
2392,1417866551886241794,,3
2393,1248041944351232005,,2
2394,819207647123501058,,1
2395,3029101105,,5
2396,259243842,,84
2397,1421329747842265099,,5
2398,1431150768778878976,,2
2399,867960253530333184,,18
2400,1430201757917978624,,13
2401,1445395912319246336,,5
2402,1443793508259676161,,5
2403,1312113502346186754,,4
2404,1430537134373588996,,33
2405,1419272583237693448,,20
2406,1305607497084854272,,5
2407,1423974830773194758,,3
2408,1443753430703435797,,12
2409,1342400544707637249,,2
2410,1369242922160254978,,2
2411,1195296705304039424,,2
2412,1370677668937666560,,11
2413,1015137980288102400,,6
2414,1430250648470265862,,1
2415,756402333769162752,,5
2416,1420830083456114689,,9
2417,1434849394474422276,,6
2418,1438236810921054212,,2
2419,3179399429,,18
2420,1318802098130243584,,3
2421,1297398237179940864,,3
2422,1436671267332149250,,7
2423,1426735574321225728,,2
2424,1432025594607325197,,12
2425,1402209416078893059,,13
2426,1448121081223647243,,1
2427,1441659292579336193,,8
2428,1432654324354617346,,15
2429,1267054772978282497,,1
2430,636702914,,3
2431,1434113599467819010,,20
2432,1428035708019609604,,100
2433,1315933030364729344,,82
2434,1431193939227201536,,2
2435,1346424206536318976,,14
2436,1434228701122732040,,1
2437,999342487088050177,,1
2438,1406163373188845571,,2
2439,1445328105506103306,,36
2440,190506438,,25
2441,1435486821031432194,,53
2442,2359613681,,21
2443,1435275864703389701,,130
2444,1436566340047753216,,2
2445,2411372797,,2
2446,1395296987419979777,,16
2447,1435708530833518592,,6
2448,973339469460815872,,1
2449,10866482,,5
2450,1416246113460375553,,9
2451,925501613975928833,,20
2452,1447166702077239302,,6
2453,1405125859938377728,,6
2454,2720979181,,1
2455,1357241474987950080,,2
2456,409068866,,19
2457,1100255955478970368,,2
2458,1415951877150232577,,5
2459,1199030890535538690,,35
2460,1192221279698505728,,1
2461,1415607334617890816,,1
2462,1396679330806198272,,4
2463,1443399177271185408,,10
2464,1442464758083452929,,30
2465,1436490473175089154,,3
2466,1407793407653679104,,4
2467,420243131,,4
2468,274066284,,275
2469,1441014091976298500,,2
2470,1428793482412531714,,2
2471,1442028717249740800,,2
2472,1437899517609795591,,42
2473,798810763586478080,,14
2474,1437843015679238148,,19
2475,1393298812098203648,,14
2476,1254957411967868929,,1
2477,1127265134953549825,,5
2478,978835904986058763,,2
2479,1345591340130775040,,7
2480,1440598165732802567,,9
2481,1444353244457754627,,52
2482,962293079012241408,,24
2483,263317022,,2
2484,1403978656590950403,,5
2485,1423736989816397835,,3
2486,1437494606736904197,,8
2487,1378673295680229376,,1
2488,1425689895079608322,,19
2489,1437422442914492425,,2
2490,1387796428257431557,,14
2491,1439115137718308870,,6
2492,1446752778303332357,,1
2493,1369563541880139776,,4
2494,1428670206713466883,,30
2495,1440633597606514693,,1
2496,851661253944766465,,1
2497,1432819170308132868,,1
2498,1392244315171299330,,3
2499,1425253074411560960,,29
2500,1416548416704815106,,2
2501,334730513,,1
2502,1410234133188550657,,5
2503,1409785397413097474,,1
2504,1420166484463063041,,31
2505,967728950683168770,,4
2506,1371793547150647300,,3
2507,1389261212702105601,,3
2508,1403700260682178567,,14
2509,1435762491502518280,,4
2510,1447142947263160327,,2
2511,1446633314962612228,,14
2512,1442551600942227459,,7
2513,1150660292264652801,,1
2514,1398219687079538689,,12
2515,1427592552266543107,,54
2516,1432792647719063565,,70
2517,1447262707409817601,,12
2518,1280720211453206528,,21
2519,1432027942159216643,,41
2520,1422274733278650368,,2
2521,1440160799666753548,,7
2522,1432213364998955013,,2
2523,1391331236082196480,,25
2524,1431876126113091584,,7
2525,1431332422923268096,,3
2526,1379059952,,1
2527,1385556778947989506,,2
2528,1428109544622862336,,3
2529,1439439777170923523,,4
2530,1112674597223190529,,2
2531,1413239441142030341,,17
2532,1425005796794847236,,2
2533,135142326,,5
2534,1439061943084478466,,10
2535,304581955,,174
2536,1435477389086281732,,8
2537,1426261083862536198,,7
2538,1392119830107488261,,12
2539,149845553,,1
2540,1440050244020957184,,1
2541,1424211722991198208,,3
2542,1386006793969565700,,3
2543,1433254109050703885,,4
2544,1445537511141380100,,2
2545,1254444836700082176,,32
2546,803585013157658624,,7
2547,1436400576758259721,,1
2548,1369685672013885442,,720
2549,1445025638621057025,,1
2550,1378820489347469313,,1
2551,1363858420877709313,,3
2552,1434993187190411269,,38
2553,1359351317991366656,,3
2554,1431423621365334016,,44
2555,1372159358088413187,,6
2556,1421735210811543554,,1
2557,1382738927828795393,,3
2558,1444237433680367617,,1
2559,1442594522312019968,,3
2560,1394684860757946368,,1
2561,1038077115411976192,,1
2562,1435679292415885312,,1
2563,844243881516400640,,1
2564,1427353995840933888,,6
2565,1391673058742595591,,48
2566,1363798104957476864,,6
2567,760204706320748544,,21
2568,2174240432,,105
2569,1427607436391759873,,8
2570,1441590743181627395,,2
2571,1441571049909276672,,1
2572,1427259078670172170,,1
2573,1440993614352551938,,22
2574,1414030612508332042,,7
2575,1420149081284825091,,14
2576,1281594429707624448,,4
2577,1419034457307336704,,3
2578,1425553245544591372,,5
2579,1448010449652387842,,24
2580,1299960887344680960,,6
2581,1442791381294989322,,7
2582,1402461020388474881,,80
2583,1445431632710840320,,1
2584,1442083857709236233,,11
2585,1094153412034220033,,1
2586,1427540218119401476,,37
2587,2286794344,,1
2588,1434894911095115778,,8
2589,1446522141222981635,,3
2590,1431897732965359617,,1
2591,1125057188370665472,,2
2592,1421662362713530372,,22
2593,784191017922727936,,4
2594,1442573553480601600,,1
2595,1408605191285489664,,1
2596,1159578491291131904,,1
2597,1389140653808967681,,2
2598,1397245350159728649,,40
2599,1376803991439347714,,1
2600,1443236669918875659,,3
2601,1184924768274911232,,8
2602,1446220047928606729,,2
2603,847582955463516160,,2
2604,1442611183261925382,,2
2605,1433933738866626560,,2
2606,1023609865619550213,,11
2607,1365426503652106244,,2
2608,1217756901267492867,,3
2609,1409188499140624385,,2
2610,1131997494,,95
2611,1383565088263528452,,1
2612,1429358959266254855,,17
2613,64463956,,8
2614,1123008553491533824,,25
2615,1330464102951645186,,1
2616,1373930476973531137,,3
2617,1390924153063022594,,3
2618,916728686216470530,,45
2619,1414673899237908482,,137
2620,1082113063640330240,,16
2621,1389217955762819073,,5
2622,1403196781043720195,,4
2623,1479368376,,3
2624,1419457961248923649,,28
2625,1434985062563516422,,26
2626,91535730,,3
2627,1426757089813094401,,8
2628,1373885362246873099,,3
2629,1441564942180630533,,1
2630,1443227893706932227,,17
2631,1369634297011990528,,3
2632,1380560262026170375,,8
2633,1443401318295433217,,3
2634,1226671281417981953,,8
2635,1384149721351016461,,1
2636,2806281006,,41
2637,1385245006953209860,,12
2638,1441197255277506560,,5
2639,1395386259447689217,,2
2640,1399098943175286785,,4
2641,1424699200961396747,,5
2642,1368035224987205639,,2
2643,1358336082358767616,,1
2644,1358977531710328834,,14
2645,1414444623288696840,,5
2646,1433959721476796421,,6
2647,1443067903910293504,,5
2648,1421807381290393602,,2
2649,1313538462,,1
2650,1392912180048064514,,1
2651,1445428621351530505,,2
2652,394954023,,1
2653,1442776532875837442,,1
2654,3249918150,,8
2655,1439464344299966465,,1
2656,1240549057602322433,,103
2657,1383161711159558145,,1
2658,1437554742943567874,,7
2659,1444745674319405060,,40
2660,1295135945088434179,,1
2661,172832892,,3
2662,1439653049396383744,,40
2663,1359851148564287491,,3
2664,1401355397781409802,,2
2665,1447837130491760644,,12
2666,981137115177156609,,5
2667,1443948211299827749,,5
2668,1437454799339880450,,5
2669,1415453746406907907,,1
2670,1446965361413394442,,2
2671,21113973,,22
2672,920067133886808064,,10
2673,1445733888890974211,,1
2674,1437828746665287683,,2
2675,1365045461950816265,,1
2676,1442170695660699656,,1
2677,2191440260,,68
2678,1448398697864171523,,4
2679,540541595,,3
2680,1433934117624766470,,1
2681,1385609986592677889,,13
2682,780208018520678400,,1
2683,1204025054813736960,,4
2684,1446305909655834626,,5
2685,1423172229685075969,,1
2686,1433785650868785156,,1
2687,1439623391758143488,,70
2688,1435312346226909185,,1
2689,1296839400983158784,,3
2690,1438804569857929219,,1
2691,161967833,,5
2692,959708019624853505,,2
2693,1418269826737336320,,22
2694,1447664990475988992,,1
2695,1436038933318705153,,2
2696,1444649220036648973,,9
2697,1425585963363885059,,2
2698,1414442481941237767,,1
2699,74477415,,3
2700,2324435546,,3
2701,1386594357063553028,,12
2702,3237939519,,5
2703,1222384080,,14
2704,1306580149379497984,,1
2705,2733041166,,2
2706,1439348969562419200,,73
2707,1441104106282631169,,2
2708,1430643887387906058,,29
2709,1432719496956063748,,1
2710,1389256564381528064,,3
2711,1355607111334420480,,4
2712,1442176116706328576,,1
2713,1432138160792915968,,11
2714,1442021314076708865,,3
2715,1445249859749957634,,18
2716,1433377606641061899,,5
2717,2627618873,,2
2718,1260241128030441472,,12
2719,1399560540461047811,,1
2720,814180835519668224,,1
2721,1442462906440814597,,5
2722,1342619202906157056,,5
2723,1447218879013572612,,1
2724,1432568560656728066,,17
2725,1395783764744327175,,15
2726,883224397825196032,,12
2727,2998076036,,1
2728,1428087842031427584,,51
2729,1390437645436612608,,23
2730,1412544949870940161,,3
2731,952989762515763202,,1
2732,1424815849165234178,,11
2733,1436489232302837764,,3
2734,1441091558757986311,,1
2735,952976175374123008,,1
2736,1427115816122601473,,4
2737,1440851660809461769,,10
2738,1356736385626099717,,2
2739,1393185031762452483,,3
2740,1411792294215303178,,8
2741,1349755540864425991,,3
2742,1431961014241792001,,30
2743,1065406015963914241,,2
2744,1443071597548429313,,13
2745,262146691,,4
2746,1389337717952090125,,23
2747,987961658,,6
2748,1446490387863023620,,1
2749,1445150012736933894,,1
2750,1425080389287112711,,1
2751,3969854474,,4
2752,1319949592201359361,,2
2753,1229435381898240000,,6
2754,1447287863498866688,,1
2755,1279864362828791808,,1
2756,1348255801329258496,,7
2757,1427674620153499650,,1
2758,1396533204488708097,,5
2759,1162007425081315328,,2
2760,893556106907090944,,21
2761,1382073110149570561,,4
2762,1442626584205275138,,40
2763,1445815623775240194,,7
2764,3062205481,,2
2765,2858594153,,1
2766,1310447977690005504,,40
2767,1439571981964349442,,17
2768,1403496370904907777,,10
2769,1440090388044390402,,3
2770,1428700229814026245,,3
2771,1377235518472261639,,10
2772,1437537926473191440,,1
2773,1437737420150038529,,75
2774,820490898,,2
2775,1446770325606240262,,1
2776,1441201742641700865,,1
2777,1393909057870827520,,28
2778,1433006385340592133,,1
2779,1437496866640470017,,8
2780,1270865013415215109,,2
2781,236058748,,2
2782,1248467838920044545,,3
2783,907146102276857856,,5
2784,1429256784934486024,,8
2785,52176863,,2
2786,1427023400858537993,,16
2787,1383182482628042752,,1
2788,1445546446770425864,,3
2789,1308949742945144832,,8
2790,1437371090544779269,,3
2791,1054391606491541505,,1
2792,1420448481257287682,,4
2793,1393435967109861377,,10
2794,3256814545,,2
2795,1395777747222474753,,5
2796,1390726426400284674,,1
2797,1434633159275126786,,11
2798,1433964633635840003,,9
2799,1436781681336258566,,1
2800,1365668411590737925,,6
2801,1382067009718870016,,4
2802,1422072513710882819,,1
2803,3806807601,,4
2804,3989419828,,7
2805,1337755677373194241,,2
2806,1435483944867307521,,42
2807,1361749256101654532,,3
2808,1445685048087252992,,6
2809,1440198300573917184,,14
2810,452505843,,2
2811,1437521056768606208,,2
2812,1424418313103421448,,1
2813,1433871058642378778,,17
2814,1383381685509582857,,1
2815,1442797825998340099,,6
2816,1409851858030583817,,1
2817,1394529991526846468,,1
2818,1444852242176090112,,3
2819,1355480303616225281,,2
2820,1412972157202698250,,7
2821,1412462453074632709,,5
2822,1368262579584458752,,32
2823,1406309297475231754,,1
2824,1379492884215304192,,15
2825,1382225639889985536,,6
2826,1441843698958929927,,1
2827,1433399584567529474,,3
2828,1354115203714195457,,2
2829,366094710,,5
2830,1095647728498106368,,5
2831,1432293863553699840,,1
2832,1381556206469181440,,1
2833,1358740187552092160,,2
2834,1445439779525611520,,5
2835,1445726953647099909,,6
2836,1377354560629526532,,3
2837,1446213515849740291,,3
2838,1442500007769239561,,2
2839,218791465,,2
2840,1446716036640874499,,1
2841,1447513667835244545,,1
2842,1415793829047939076,,2
2843,1444490505757204483,,9
2844,1444659400367493120,,6
2845,1444277204372840448,,10
2846,1428581708622827522,,1
2847,636264051,,10
2848,1442868401429381121,,1
2849,1433389057799860225,,49
2850,1227690587412979713,,19
2851,1447316683438362624,,1
2852,818635202872410114,,5
2853,78794796,,1
2854,1918874179,,2
2855,1444171440798912512,,10
2856,1434547318527832065,,3
2857,1403586772622213121,,5
2858,862368107569979392,,3
2859,1379181238502580224,,21
2860,1446201855160238083,,3
2861,1381636810896506882,,1
2862,1388534669617115138,,2
2863,1403438682309369862,,1
2864,1377760847750127621,,8
2865,1446310035768938501,,2
2866,1377625110341939207,,13
2867,1432850248397885440,,2
2868,1445082554437185547,,7
2869,176187599,,1
2870,1445495497058226182,,74
2871,1445400691,,20
2872,1430844757702496256,,12
2873,966424686967033856,,9
2874,1445096410626547712,,4
2875,1312805643498258433,,5
2876,1414622786916597768,,10
2877,134773287,,3
2878,1448005281263149061,,43
2879,2638172740,,13
2880,1434867882975023112,,48
2881,1438875048073482241,,6
2882,1442204425255194636,,2
2883,14090295,,8
2884,461601251,,6
2885,1193337964149006336,,2
2886,1365117395296264196,,1
2887,1446101637345521664,,2
2888,1444374907538874369,,3
2889,1434655892469813255,,20
2890,1076113709829947393,,4
2891,1346101602252296194,,2
2892,1444076679278759937,,8
2893,1441072474880462850,,9
2894,1429131809489448962,,1
2895,1434817637490495498,,16
2896,1390589376577646592,,157
2897,1420021136,,1
2898,1399835469215539202,,9
2899,3306346644,,15
2900,1445172771756068864,,1
2901,1375710811553996802,,4
2902,1434248318742368256,,1
2903,1431122432132325378,,4
2904,1507394064,,3
2905,1437760901160046593,,1
2906,1431017470920466439,,2
2907,1445298069705093125,,2
2908,1375886622898589697,,1
2909,3011777377,,1
2910,1440215633426206721,,14
2911,1439482926593294336,,15
2912,1448136895062441987,,6
2913,154176621,,2
2914,1409581231042351109,,4
2915,1398323779240181761,,2
2916,1440930073188569093,,1
2917,1423917547439620099,,1
2918,1425285673154662400,,18
2919,269459364,,1
2920,1436326024778747905,,3
2921,1395271858791063559,,39
2922,1386351364897390596,,21
2923,1435133190197288961,,32
2924,1372315623783555075,,3
2925,1425518474357530632,,11
2926,366146957,,1
2927,1395490694668734465,,19
2928,1360386995114115074,,1
2929,1431549434685390849,,1
2930,1432985044386148352,,7
2931,1435745270638256128,,1
2932,1054343703622549506,,1
2933,1436512410223919106,,12
2934,1445525620444725259,,2
2935,1392621845204160522,,1
2936,1351422622047719425,,11
2937,1360673703055474692,,2
2938,1294974752621318146,,2
2939,1385941021192859657,,2
2940,1442153165281906695,,28
2941,1438624173585096704,,7
2942,1404772396477812740,,1
2943,1394559147299917826,,9
2944,1444922243214155781,,8
2945,1138548860719157256,,2
2946,1435241455006724106,,15
2947,1388376239648423937,,3
2948,1371061301955371016,,9
2949,488955542,,7
2950,1431121800889503748,,1
2951,1432749573747970051,,2
2952,1435648981690945536,,1
2953,1138449148183744513,,7
2954,515734126,,1
2955,1430343114330419210,,2
2956,1418424923308007426,,4
2957,1386087054979776515,,3
2958,1447764970570190850,,3
2959,1444444762300289025,,1
2960,1248595775682215936,,6
2961,2241024191,,1
2962,1447534326934085632,,3
2963,1424390400354181122,,43
2964,481364709,,7
2965,1401150478839332864,,1
2966,717634949474598912,,1
2967,1447990678848425990,,3
2968,1294975468710572036,,30
2969,1374653830823022594,,1
2970,873888684650536960,,2
2971,1027155612352704513,,1
2972,1444995536319352833,,49
2973,1404961429132828673,,1
2974,1412472372398116866,,17
2975,1420187563537707012,,16
2976,1009746953545093120,,8
2977,1439826774255407104,,10
2978,1434889036041232384,,27
2979,1433135054553812993,,2
2980,1446310417031053318,,1
2981,3487708516,,1
2982,1143997279348645895,,3
2983,1430101646684524549,,7
2984,955615086680276992,,1
2985,3006217354,,8
2986,1399916433056747522,,1
2987,960068923759751168,,1
2988,1363354175648620546,,15
2989,1445461488194371591,,3
2990,1444013474254884881,,1
2991,1440466221292392452,,1
2992,1307064059968327681,,3
2993,1217083323333390336,,17
2994,1257346540638740485,,13
2995,734009154898038789,,1
2996,4831557304,,9
2997,1440650309836050434,,5
2998,1436758741764825091,,18
2999,1367594704985075713,,1
3000,1347278420250656769,,8
3001,1432727654722121729,,2
3002,944934403289112577,,2
3003,1162386484097249280,,7
3004,1429830428576387075,,1
3005,984860246634934272,,2
3006,886197517452550144,,5
3007,1442489095872077829,,12
3008,1392491533786570754,,1
3009,1362164149204246529,,61
3010,1427466337975218181,,1
3011,743287719124557824,,5
3012,533353924,,2
3013,1374853136318357504,,1
3014,1431130772543524865,,4
3015,1439341641790283782,,26
3016,1402305597773475842,,11
3017,1322540923,,1
3018,1440025814196752385,,13
3019,1435963268871299075,,4
3020,1445100566963802117,,3
3021,1448097113208987654,,3
3022,1394251423030947842,,3
3023,22148610,,3
3024,748849610672726016,,12
3025,1421022817265541120,,1
3026,1428630783531618306,,3
3027,957221394009354245,,1
3028,1242676760950583303,,2
3029,1440346871264731148,,83
3030,1326836398075367424,,2
3031,1437157296631697408,,19
3032,1301208489403068419,,3
3033,1432992533164945411,,2
3034,707255043305693184,,2
3035,1440451625529720836,,10
3036,1105662150557814784,,9
3037,1314657134081171465,,2
3038,1436330326503141385,,2
3039,1366863450996166656,,1
3040,1311036226271612928,,8
3041,1441051090590388235,,5
3042,1444703779211841544,,1
3043,1402624097452843015,,5
3044,73067616,,1
3045,1418894629236318211,,9
3046,1011417013409861632,,9
3047,1393946589656408064,,1
3048,2972439214,,2
3049,1444898365267853314,,4
3050,1344908789556813824,,6
3051,109362031,,1
3052,1434281662926376960,,7
3053,1174375470248472583,,1
3054,1427037411100532738,,2
3055,1440737504122998795,,6
3056,1433447809773015044,,3
3057,1438433975517818886,,3
3058,1441476896886116356,,2
3059,1434414557326422018,,17
3060,1286002507634954241,,2
3061,1444968223695417345,,9
3062,1417162762963365894,,6
3063,1432201866234978307,,6
3064,1594643623,,2
3065,1438013866319958016,,1
3066,1440560443047571457,,3
3067,1385642485314035713,,3
3068,1310195563829383169,,15
3069,1131366432640573440,,3
3070,4511087482,,11
3071,1380172458624307212,,1
3072,1396138573900955651,,23
3073,1133757280996827136,,2
3074,1311276659467673607,,1
3075,1403710137877991426,,2
3076,1444714000667881490,,2
3077,1428088043408400396,,2
3078,1272544970172362752,,3
3079,1026233558292156416,,2
3080,1436001959291543552,,13
3081,955238894,,2
3082,1432574934354579463,,1
3083,1445746424189112325,,4
3084,977289403461664769,,2
3085,1444605990842912768,,5
3086,1319159586868387841,,1
3087,1337567408379359232,,1
3088,1420193048688926722,,1
3089,1330471191081959424,,6
3090,1377319843393896453,,9
3091,1438166925155131394,,4
3092,944702286630211584,,12
3093,1305995799575375872,,5
3094,1437585397966594048,,4
3095,1351336044726259712,,6
3096,1373471790387765252,,1
3097,827835916408414212,,3
3098,1377132732333969409,,5
3099,1435036415419576320,,5
3100,1409362057410002946,,14
3101,1425295772,,1
3102,1379414736131874823,,1
3103,1375942342809649152,,4
3104,1444219682706296834,,19
3105,1438144731016404994,,4
3106,1407885480910282755,,3
3107,1436322756484734980,,20
3108,1443785440612528128,,3
3109,1437165296440197125,,1
3110,1364628185560854529,,1
3111,1290524160540717058,,11
3112,1445691572838748167,,13
3113,1440292666994933772,,20
3114,1442117845303713799,,1
3115,1394752868884918289,,1
3116,1394256643001516033,,4
3117,448558069,,24
3118,793086780681641984,,18
3119,203458953,,21
3120,1381865068808318983,,2
3121,1413797744066527238,,3
3122,372199748,,19
3123,221730224,,18
3124,170016853,,1
3125,1445618760123969539,,1
3126,1382692011908694018,,8
3127,1158565982308167680,,2
3128,1272585634184605702,,1
3129,1442281478046420997,,3
3130,1434290459464011780,,2
3131,1425413593277808641,,3
3132,1441033281085001732,,1
3133,1433031864596537352,,3
3134,1370891840485011460,,5
3135,1443278516758499330,,26
3136,1432226840744275971,,2
3137,1445503283024433154,,22
3138,1407639891601727489,,5
3139,1445716120036528133,,7
3140,60329650,,2
3141,135959770,,5
3142,1442151821670109188,,27
3143,1424165174387302401,,7
3144,1440463375700414468,,6
3145,1439422248847233025,,2
3146,1358817151621058560,,1
3147,1094029598784872448,,1
3148,1316113267971051520,,1
3149,1433894167252504602,,5
3150,3807130763,,4
3151,1361679289276538882,,5
3152,936206715476959232,,1
3153,1381358916416716804,,5
3154,241347893,,13
3155,1428833597457375235,,1
3156,994599742389792768,,2
3157,1427821892820369410,,5
3158,1444177276766068740,,5
3159,903424940,,4
3160,2781988067,,14
3161,1435124327712690180,,4
3162,1379184062829629448,,6
3163,1437803698051289096,,3
3164,492880865,,2
3165,1433083143922360325,,2
3166,1250122290316169217,,1
3167,1406540066818772997,,2
3168,1433851130476380162,,11
3169,1395089051414315010,,3
3170,1443179094141669377,,5
3171,1163122566057332736,,2
3172,1405611243663155207,,8
3173,40896423,,2
3174,1443578098184687626,,11
3175,1366084619427188736,,1
3176,1433955167813185536,,18
3177,1420433812253708300,,2
3178,1429647416119238656,,64
3179,1386729410888339457,,4
3180,1354514644703043588,,1
3181,1704440558,,14
3182,1345046851108573184,,33
